train/n_updates,train/ent_coef,train/actor_loss,time/episodes,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/critic_loss,time/fps,time/time_elapsed,train/learning_rate,eval/ep_b1_std,eval/ep_nodes_above_threshold,eval/ep_pressure_obj_mean,eval/ep_nodes_below_threshold,eval/ep_pressure_obj_std,eval/ep_b3_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_b2_std,eval/ep_b1_mean,eval/ep_timesteps_below_zero,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_nodes_below_zero
4355,0.009999999776482582,-7.214171886444092,724,48.0,34944,20.81726513,1.1368577480316162,491,71,0.003,,,,,,,,,,,,,,
,,,728,48.0,34944,20.81726513,,491,71,,,,,,,,,,,,,,,
4403,0.009999999776482582,-7.120855808258057,732,48.0,35328,20.8558248,0.9321349859237671,490,72,0.003,0.12615809148851992,0.00322234156820623,0.9703947368421052,0.02577873254564984,0.09206526087016306,0.864371247767759,0.5613468189685853,0.05202139589955893,0.1376897243237165,0.9116108340531667,0,0.18639183271667448,0.5960403964825229,0.0
,,,736,48.0,35328,20.8558248,,490,72,,,,,,,,,,,,,,,
4451,0.009999999776482582,-7.198205947875977,740,48.0,35712,20.90322086,0.5290594100952148,491,72,0.003,,,,,,,,,,,,,,
,,,744,48.0,35712,20.90322086,,491,72,,,,,,,,,,,,,,,
4499,0.009999999776482582,-7.429203033447266,748,48.0,36096,20.868665890000003,0.7866039276123047,490,73,0.003,0.14230758135964888,0.0010741138560687433,0.9572368421052632,0.04081632653061224,0.157205007155525,0.7968068332957629,0.617463035935424,0.09234892715279057,0.16106354432178532,0.9025551563278223,0,0.19215053324938877,0.5541727723505222,0.0
,,,752,48.0,36096,20.868665890000003,,490,73,,,,,,,,,,,,,,,
4547,0.009999999776482582,-7.498014450073242,756,48.0,36480,20.893560309999998,0.8014464378356934,491,74,0.003,,,,,,,,,,,,,,
,,,760,48.0,36480,20.893560309999998,,491,74,,,,,,,,,,,,,,,
4595,0.009999999776482582,-7.461818695068359,764,48.0,36864,20.8642522,0.4081026315689087,490,75,0.003,0.1273334671913934,0.0,0.9857456140350878,0.013963480128893663,0.07422579984139643,0.9133035105971308,0.5834269713270782,0.06537585300575348,0.13932120641924822,0.8444832261383004,0,0.1957871923547768,0.6391151308394615,0.0
,,,768,48.0,36864,20.8642522,,490,75,,,,,,,,,,,,,,,
4643,0.009999999776482582,-7.611716270446777,772,48.0,37248,20.911288709999997,1.1059428453445435,491,75,0.003,,,,,,,,,,,,,,
,,,776,48.0,37248,20.911288709999997,,491,75,,,,,,,,,,,,,,,
4691,0.009999999776482582,-7.376181602478027,780,48.0,37632,20.865436040000006,1.1617047786712646,490,76,0.003,0.04250452857300031,0.0,1.0,0.0,0.0,0.9248208175769524,0.5367992365384847,0.03019328768982649,0.11179752582010825,0.8964484640185401,0,0.11000943344723892,0.5261001658064168,0.0
,,,784,48.0,37632,20.865436040000006,,490,76,,,,,,,,,,,,,,,
4739,0.009999999776482582,-7.327383041381836,788,48.0,38016,20.874052660000004,1.5116912126541138,491,77,0.003,,,,,,,,,,,,,,
,,,792,48.0,38016,20.874052660000004,,491,77,,,,,,,,,,,,,,,
4787,0.009999999776482582,-7.6750593185424805,796,48.0,38400,20.824660200000004,0.6947820782661438,490,78,0.003,0.19193585430391716,0.0,0.9758771929824562,0.023630504833512353,0.13944392479036102,0.32001004081778534,0.5506834803368786,0.3352064544768635,0.07234824374476154,0.10297602861712962,1,0.11423567257971672,0.9653540726208364,0.0053705692803437165
,,,800,48.0,38400,20.824660200000004,,490,78,,,,,,,,,,,,,,,
4835,0.009999999776482582,-7.591349124908447,804,48.0,38784,20.882510980000003,1.9236781597137451,491,78,0.003,,,,,,,,,,,,,,
,,,808,48.0,38784,20.882510980000003,,491,78,,,,,,,,,,,,,,,
4883,0.009999999776482582,-7.752604961395264,812,48.0,39168,20.88437672,0.9513270258903503,492,79,0.003,,,,,,,,,,,,,,
,,,816,48.0,39168,20.88437672,,492,79,,,,,,,,,,,,,,,
4931,0.009999999776482582,-7.637760639190674,820,48.0,39552,20.681837350000002,0.7556234002113342,491,80,0.003,0.10345708906684636,0.0,0.9901315789473685,0.00966702470461869,0.06837042661456096,0.8618854287588733,0.585147994582827,0.06192146698569477,0.06727147117756192,0.6932141606560246,0,0.1977640776420114,0.9225937977726769,0.0
,,,824,48.0,39552,20.681837350000002,,491,80,,,,,,,,,,,,,,,
4979,0.009999999776482582,-7.861910820007324,828,48.0,39936,20.65363988,1.5069503784179688,492,81,0.003,,,,,,,,,,,,,,
,,,832,48.0,39936,20.65363988,,492,81,,,,,,,,,,,,,,,
5027,0.009999999776482582,-7.823726177215576,836,48.0,40320,20.550304230000002,1.5829899311065674,491,82,0.003,0.23681680506518638,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.9611495602756998,0.5497745668699595,0.0485776262361628,0.1376008593914872,0.3891237763381205,0,0.19208227915497572,0.773462819626299,0.0
,,,840,48.0,40320,20.550304230000002,,491,82,,,,,,,,,,,,,,,
5075,0.009999999776482582,-7.98288106918335,844,48.0,40704,20.477341449999997,1.780374526977539,492,82,0.003,,,,,,,,,,,,,,
,,,848,48.0,40704,20.477341449999997,,492,82,,,,,,,,,,,,,,,
5123,0.009999999776482582,-7.9543867111206055,852,48.0,41088,20.46012345,1.6953752040863037,491,83,0.003,0.15028280997624366,0.0,0.9780701754385964,0.021482277121374866,0.11934544441021402,0.9564673891742269,0.5703842904609863,0.0360657892180332,0.16977301593089622,0.744192754336348,0,0.19688281943354566,0.5894551147601232,0.0
,,,856,48.0,41088,20.46012345,,490,83,,,,,,,,,,,,,,,
5171,0.009999999776482582,-8.136707305908203,860,48.0,41472,20.445700300000002,2.4027695655822754,487,85,0.003,,,,,,,,,,,,,,
,,,864,48.0,41472,20.445700300000002,,487,85,,,,,,,,,,,,,,,
5219,0.009999999776482582,-7.886091709136963,868,48.0,41856,20.50282928,1.1698081493377686,486,86,0.003,0.13333994343315153,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.9744013612020639,0.5301538489055998,0.03223343185901468,0.11754352930928053,0.8016762109090558,0,0.14046266711463534,0.5729535627719498,0.0
,,,872,48.0,41856,20.50282928,,486,86,,,,,,,,,,,,,,,
5267,0.009999999776482582,-8.24899673461914,876,48.0,42240,20.46746786,1.2088439464569092,487,86,0.003,,,,,,,,,,,,,,
,,,880,48.0,42240,20.46746786,,487,86,,,,,,,,,,,,,,,
5315,0.009999999776482582,-7.881097793579102,884,48.0,42624,20.50981875,1.3466613292694092,486,87,0.003,0.07360933810480544,0.0,0.9934210526315789,0.00644468313641246,0.038576974263939384,0.86595241180667,0.500186849468653,0.18123908076029002,0.15780569927628843,0.9027908738433785,0,0.2548322973026013,0.3077943256304379,0.0
,,,888,48.0,42624,20.50981875,,486,87,,,,,,,,,,,,,,,
5363,0.009999999776482582,-8.263916015625,892,48.0,43008,20.47219702,0.6935553550720215,487,88,0.003,,,,,,,,,,,,,,
,,,896,48.0,43008,20.47219702,,487,88,,,,,,,,,,,,,,,
5411,0.009999999776482582,-8.4844331741333,900,48.0,43392,20.46263524,1.3359087705612183,486,89,0.003,0.10202858048232624,0.0010741138560687433,0.9791666666666666,0.015037593984962405,0.082499115182014,0.8674281960500396,0.5389367373692345,0.07988250677509627,0.17904653286502098,0.8905257925350526,0,0.20311352834164195,0.5494529998413561,0.0
,,,904,48.0,43392,20.46263524,,486,89,,,,,,,,,,,,,,,
5459,0.009999999776482582,-8.348738670349121,908,48.0,43776,20.41416816,1.1768584251403809,487,89,0.003,,,,,,,,,,,,,,
,,,912,48.0,43776,20.41416816,,487,89,,,,,,,,,,,,,,,
5507,0.009999999776482582,-8.22313117980957,916,48.0,44160,20.43099359,1.9185010194778442,486,90,0.003,0.14561074842325814,0.004296455424274973,0.9232456140350876,0.06552094522019335,0.17805532662049314,0.8504111295713104,0.6198117113173668,0.07900476863016904,0.17862610449128635,0.8289183574935082,1,0.27714639017305676,0.6694082482118187,0.0053705692803437165
,,,920,48.0,44160,20.43099359,,485,90,,,,,,,,,,,,,,,
5555,0.009999999776482582,-8.369451522827148,924,48.0,44544,20.427617599999998,0.7794160842895508,486,91,0.003,,,,,,,,,,,,,,
,,,928,48.0,44544,20.427617599999998,,486,91,,,,,,,,,,,,,,,
5603,0.009999999776482582,-8.311285972595215,932,48.0,44928,20.48644527,1.4646012783050537,486,92,0.003,0.09068787316480567,0.0010741138560687433,0.9736842105263158,0.024704618689581095,0.1411418547512033,0.9021159474599985,0.575217958956836,0.03624327369269674,0.11927323038380952,0.880285123381878,1,0.1518367346672913,0.5725190217995321,0.0053705692803437165
,,,936,48.0,44928,20.48644527,,486,92,,,,,,,,,,,,,,,
5651,0.009999999776482582,-8.429977416992188,940,48.0,45312,20.559166989999998,0.9965972900390625,486,93,0.003,,,,,,,,,,,,,,
,,,944,48.0,45312,20.559166989999998,,486,93,,,,,,,,,,,,,,,
5699,0.009999999776482582,-8.578668594360352,948,48.0,45696,20.57462164,1.2884035110473633,486,94,0.003,0.15429330684274417,0.0,0.9835526315789473,0.01611170784103115,0.06437448089343181,0.8800771093751354,0.547309802893713,0.059958420498914235,0.1722030462170063,0.8729110696749498,0,0.173692530825548,0.5602967275029949,0.0
,,,952,48.0,45696,20.57462164,,485,94,,,,,,,,,,,,,,,
5747,0.009999999776482582,-8.481392860412598,956,48.0,46080,20.57890454,1.8272130489349365,486,94,0.003,,,,,,,,,,,,,,
,,,960,48.0,46080,20.57890454,,486,94,,,,,,,,,,,,,,,
5795,0.009999999776482582,-8.66067123413086,964,48.0,46464,20.57933099,1.9495993852615356,485,95,0.003,0.08343644187832257,0.0010741138560687433,0.9934210526315789,0.0053705692803437165,0.038576974263939384,0.866322049403034,0.556385168052456,0.06598705980267049,0.14664606865220778,0.9219181296431975,0,0.2086705217446293,0.6289321887847519,0.0
,,,968,48.0,46464,20.57933099,,485,95,,,,,,,,,,,,,,,
5843,0.009999999776482582,-8.405942916870117,972,48.0,46848,20.63631564,1.56624174118042,486,96,0.003,,,,,,,,,,,,,,
,,,976,48.0,46848,20.63631564,,486,96,,,,,,,,,,,,,,,
5891,0.009999999776482582,-8.576094627380371,980,48.0,47232,20.52332034,1.5999197959899902,485,97,0.003,0.1728597364056145,0.0,0.9736842105263158,0.02577873254564984,0.1411418547512033,0.8551342393323733,0.43133580691637124,0.0579427936263928,0.21495012831727417,0.9259348562440781,1,0.18589993077662653,0.4895705730928857,0.0053705692803437165
,,,984,48.0,47232,20.52332034,,485,97,,,,,,,,,,,,,,,
5939,0.009999999776482582,-8.693439483642578,988,48.0,47616,20.49875356,1.5831856727600098,486,97,0.003,,,,,,,,,,,,,,
,,,992,48.0,47616,20.49875356,,486,97,,,,,,,,,,,,,,,
5987,0.009999999776482582,-8.72923755645752,996,48.0,48000,20.52447364,1.8099958896636963,485,98,0.003,0.13776140637889728,0.0010741138560687433,0.9912280701754387,0.007518796992481203,0.041104187532735315,0.8698623062049506,0.5740631350885144,0.057734005465877154,0.14201470376911118,0.8950375168562622,0,0.18212581353966,0.5981820971979577,0.0
,,,1000,48.0,48000,20.52447364,,485,98,,,,,,,,,,,,,,,
6035,0.009999999776482582,-8.704712867736816,1004,48.0,48384,20.520899210000003,2.0092649459838867,486,99,0.003,,,,,,,,,,,,,,
,,,1008,48.0,48384,20.520899210000003,,486,99,,,,,,,,,,,,,,,
6083,0.009999999776482582,-8.837489128112793,1012,48.0,48768,20.510799470000002,1.9126043319702148,486,100,0.003,,,,,,,,,,,,,,
,,,1016,48.0,48768,20.510799470000002,,486,100,,,,,,,,,,,,,,,
6131,0.009999999776482582,-8.854887962341309,1020,48.0,49152,20.563165129999998,1.6449142694473267,486,101,0.003,0.1133385651005549,0.0010741138560687433,0.9868421052631579,0.011815252416756176,0.083747326308122,0.903266122476752,0.5186152882579543,0.051485060056957535,0.1270740899431653,0.9041761770195578,0,0.21273929765286043,0.559460388579093,0.0
,,,1024,48.0,49152,20.563165129999998,,485,101,,,,,,,,,,,,,,,
6179,0.009999999776482582,-8.962406158447266,1028,48.0,49536,20.61376845,0.33445069193840027,486,101,0.003,,,,,,,,,,,,,,
,,,1032,48.0,49536,20.61376845,,486,101,,,,,,,,,,,,,,,
6227,0.009999999776482582,-9.081241607666016,1036,48.0,49920,20.51277298,2.3268303871154785,485,102,0.003,0.17117887418927763,0.0010741138560687433,0.9835526315789473,0.015037593984962405,0.07765364007905969,0.8725685285931598,0.5234863065152106,0.051644199143362546,0.1535256419658745,0.8918897335281865,0,0.1758868478228437,0.5900323656738211,0.0
,,,1040,48.0,49920,20.51277298,,485,102,,,,,,,,,,,,,,,
6275,0.009999999776482582,-9.15691089630127,1044,48.0,50304,20.42738906,1.164430856704712,486,103,0.003,,,,,,,,,,,,,,
,,,1048,48.0,50304,20.42738906,,486,103,,,,,,,,,,,,,,,
6323,0.009999999776482582,-9.307504653930664,1052,48.0,50688,20.52014525,0.8568588495254517,485,104,0.003,0.11381165101923946,0.0,0.9846491228070176,0.015037593984962405,0.07750327874955294,0.8587242501992003,0.45205850622497573,0.06995794642909794,0.15175602259208104,0.9412759690523834,0,0.17855826617779386,0.5597583011086297,0.0
,,,1056,48.0,50688,20.52014525,,485,104,,,,,,,,,,,,,,,
6371,0.009999999776482582,-9.186487197875977,1060,48.0,51072,20.50716037,0.37191057205200195,486,104,0.003,,,,,,,,,,,,,,
,,,1064,48.0,51072,20.50716037,,486,104,,,,,,,,,,,,,,,
6419,0.009999999776482582,-9.130630493164062,1068,48.0,51456,20.480548660000004,1.5849406719207764,485,105,0.003,0.24492760616913206,0.0,0.9539473684210527,0.045112781954887216,0.17153648510359262,0.7651119855854843,0.5800799025179795,0.07629008928653787,0.1477654909398937,0.8734357523330091,0,0.20411261319674479,0.7288462907065342,0.0
,,,1072,48.0,51456,20.480548660000004,,485,105,,,,,,,,,,,,,,,
6467,0.009999999776482582,-8.933228492736816,1076,48.0,51840,20.532761050000005,1.5935568809509277,486,106,0.003,,,,,,,,,,,,,,
,,,1080,48.0,51840,20.532761050000005,,486,106,,,,,,,,,,,,,,,
6515,0.009999999776482582,-9.332165718078613,1084,48.0,52224,20.623878719999997,0.9384614825248718,485,107,0.003,0.12187776322153296,0.0021482277121374865,0.9725877192982456,0.024704618689581095,0.11540687238458323,0.7862323160943587,0.5707671729076791,0.091334775351687,0.15457492766150188,0.9173772033035226,0,0.23066112200533173,0.7536227974954107,0.0
,,,1088,48.0,52224,20.623878719999997,,485,107,,,,,,,,,,,,,,,
6563,0.009999999776482582,-9.226665496826172,1092,48.0,52608,20.66812613,1.3357179164886475,486,108,0.003,,,,,,,,,,,,,,
,,,1096,48.0,52608,20.66812613,,486,108,,,,,,,,,,,,,,,
6611,0.009999999776482582,-9.266744613647461,1100,48.0,52992,20.682024499999997,1.727112054824829,485,109,0.003,0.10105019323300762,0.0,0.981359649122807,0.018259935553168637,0.12914413916083733,0.9325543937287419,0.5802902113045064,0.030545079303585868,0.28177461408809434,0.5497197450078951,0,0.219276861393936,0.6754917573553366,0.0
,,,1104,48.0,52992,20.682024499999997,,485,109,,,,,,,,,,,,,,,
6659,0.009999999776482582,-9.48980712890625,1108,48.0,53376,20.6741272,1.279309868812561,486,109,0.003,,,,,,,,,,,,,,
,,,1112,48.0,53376,20.6741272,,486,109,,,,,,,,,,,,,,,
6707,0.009999999776482582,-9.1991605758667,1116,48.0,53760,20.668387000000003,2.227977752685547,485,110,0.003,0.2356469447074645,0.0,0.9945175438596491,0.0053705692803437165,0.03798357034142275,0.8996344540453337,0.5612267903462254,0.08818822107931258,0.1721546663818868,0.4183425820258886,0,0.2908487634218459,0.8527265979916873,0.0
,,,1120,48.0,53760,20.668387000000003,,485,110,,,,,,,,,,,,,,,
6755,0.009999999776482582,-9.746509552001953,1124,48.0,54144,20.55999295,0.30883562564849854,486,111,0.003,,,,,,,,,,,,,,
,,,1128,48.0,54144,20.55999295,,486,111,,,,,,,,,,,,,,,
6803,0.009999999776482582,-9.78999137878418,1132,48.0,54528,20.53973299,1.8956890106201172,485,112,0.003,0.20662079373246164,0.0,0.9671052631578947,0.0322234156820623,0.1518534437534957,0.8653586023577272,0.5841081874303319,0.09262990961422346,0.17264624806758733,0.6804860564782382,1,0.25963040150150335,0.8348066671151695,0.0053705692803437165
,,,1136,48.0,54528,20.53973299,,485,112,,,,,,,,,,,,,,,
6851,0.009999999776482582,-9.625770568847656,1140,48.0,54912,20.58315044,1.703972339630127,486,112,0.003,,,,,,,,,,,,,,
,,,1144,48.0,54912,20.58315044,,486,112,,,,,,,,,,,,,,,
6899,0.009999999776482582,-9.85588264465332,1148,48.0,55296,20.53317972,1.7036542892456055,485,113,0.003,0.22068284511021463,0.0,0.9671052631578948,0.0322234156820623,0.14551101110420045,0.8745471120750068,0.5947632860182975,0.06093407949847092,0.09550302450842874,0.3771503375156272,1,0.2428028285777876,0.8973497174821745,0.0053705692803437165
,,,1152,48.0,55296,20.53317972,,485,113,,,,,,,,,,,,,,,
6947,0.009999999776482582,-9.475584983825684,1156,48.0,55680,20.50579246,2.785278797149658,486,114,0.003,,,,,,,,,,,,,,
,,,1160,48.0,55680,20.50579246,,486,114,,,,,,,,,,,,,,,
6995,0.009999999776482582,-9.657726287841797,1164,48.0,56064,20.521733960000002,2.6943917274475098,485,115,0.003,0.21003296632593868,0.0,0.9331140350877193,0.06552094522019335,0.21212705640066074,0.7645914795100339,0.5880915865212869,0.16981377737864758,0.08539238427308618,0.511967940198714,2,0.2541235630086463,0.9143846763021283,0.02040816326530612
,,,1168,48.0,56064,20.521733960000002,,485,115,,,,,,,,,,,,,,,
7043,0.009999999776482582,-9.381181716918945,1172,48.0,56448,20.46707949,3.353827476501465,486,116,0.003,,,,,,,,,,,,,,
,,,1176,48.0,56448,20.46707949,,486,116,,,,,,,,,,,,,,,
7091,0.009999999776482582,-9.748705863952637,1180,48.0,56832,20.36594211,1.1616137027740479,482,117,0.003,0.05635994335074631,0.0010741138560687433,0.9517543859649122,0.04618689581095596,0.1816193808409855,0.7899279500409915,0.589419180759876,0.1078531188558396,0.15539228787626277,0.9149941463514937,1,0.23255815288225637,0.7383912830317915,0.0053705692803437165
,,,1184,48.0,56832,20.36594211,,482,117,,,,,,,,,,,,,,,
7139,0.009999999776482582,-9.581205368041992,1188,48.0,57216,20.23409602,1.2670941352844238,482,118,0.003,,,,,,,,,,,,,,
,,,1192,48.0,57216,20.23409602,,482,118,,,,,,,,,,,,,,,
7187,0.009999999776482582,-9.915392875671387,1196,48.0,57600,20.162298919999998,0.6816760301589966,482,119,0.003,0.05451374460633388,0.0021482277121374865,0.9473684210526315,0.04940923737916219,0.16285598625138845,0.7505313124844873,0.5847437511197653,0.12316874287793328,0.15303105787121082,0.9191665213590453,1,0.24609105373497103,0.7409527105325746,0.0053705692803437165
,,,1200,48.0,57600,20.162298919999998,,482,119,,,,,,,,,,,,,,,
7235,0.009999999776482582,-10.01248550415039,1204,48.0,57984,20.184229480000003,1.2651987075805664,482,120,0.003,,,,,,,,,,,,,,
,,,1208,48.0,57984,20.184229480000003,,482,120,,,,,,,,,,,,,,,
7283,0.009999999776482582,-9.705288887023926,1212,48.0,58368,20.18438683,2.0297398567199707,483,120,0.003,,,,,,,,,,,,,,
,,,1216,48.0,58368,20.18438683,,483,120,,,,,,,,,,,,,,,
7331,0.009999999776482582,-9.936240196228027,1220,48.0,58752,20.219587,2.981977939605713,482,121,0.003,0.04398224914281734,0.0021482277121374865,0.9517543859649122,0.045112781954887216,0.19896393791932643,0.5429641796271062,0.5404502933884331,0.15560512971488494,0.14558202610824414,0.9570030207191882,2,0.2206324121303418,0.7476539232890624,0.015037593984962405
,,,1224,48.0,58752,20.219587,,482,121,,,,,,,,,,,,,,,
7379,0.009999999776482582,-9.778363227844238,1228,48.0,59136,20.259323889999997,2.782670021057129,483,122,0.003,,,,,,,,,,,,,,
,,,1232,48.0,59136,20.259323889999997,,483,122,,,,,,,,,,,,,,,
7427,0.009999999776482582,-9.894293785095215,1236,48.0,59520,20.332890149999997,1.0092308521270752,482,123,0.003,0.02536147851590321,0.00322234156820623,0.9561403508771927,0.0397422126745435,0.14539282612470505,0.7851497668045775,0.5978479642667713,0.13559778569908423,0.13883552983731412,0.9039764236085956,0,0.2557180967685296,0.7803661176734232,0.0
,,,1240,48.0,59520,20.332890149999997,,482,123,,,,,,,,,,,,,,,
7475,0.009999999776482582,-9.931694030761719,1244,48.0,59904,20.307710319999998,0.7386700510978699,483,123,0.003,,,,,,,,,,,,,,
,,,1248,48.0,59904,20.307710319999998,,483,123,,,,,,,,,,,,,,,
7523,0.009999999776482582,-10.076623916625977,1252,48.0,60288,20.343383600000003,1.1509459018707275,482,124,0.003,0.03259916974453585,0.004296455424274973,0.9638157894736841,0.031149301825993556,0.14773440796095458,0.7112873084344077,0.5645498268972561,0.1597289039116682,0.14158030654771808,0.9419386303809911,1,0.2330544696327339,0.7459297579759645,0.0053705692803437165
,,,1256,48.0,60288,20.343383600000003,,482,124,,,,,,,,,,,,,,,
7571,0.009999999776482582,-9.861917495727539,1260,48.0,60672,20.33015935,1.838955044746399,483,125,0.003,,,,,,,,,,,,,,
,,,1264,48.0,60672,20.33015935,,483,125,,,,,,,,,,,,,,,
7619,0.009999999776482582,-9.851147651672363,1268,48.0,61056,20.36026326,1.2867681980133057,482,126,0.003,0.04369300275813055,0.004296455424274973,0.9846491228070174,0.010741138560687433,0.05424007211170768,0.7272866906821378,0.5638096477739266,0.1446325023216625,0.15851443752286962,0.9498006350795304,0,0.23387319138120907,0.7117515587674519,0.0
,,,1272,48.0,61056,20.36026326,,482,126,,,,,,,,,,,,,,,
7667,0.009999999776482582,-10.130321502685547,1276,48.0,61440,20.33261054,1.7295372486114502,483,127,0.003,,,,,,,,,,,,,,
,,,1280,48.0,61440,20.33261054,,483,127,,,,,,,,,,,,,,,
7715,0.009999999776482582,-10.550151824951172,1284,48.0,61824,20.4309037,0.4723745882511139,483,127,0.003,0.03345389452935752,0.00322234156820623,0.9813596491228069,0.015037593984962405,0.07790622424703147,0.8293083520221117,0.5844457097103465,0.10087736883596399,0.11836889640950599,0.9347715781314719,0,0.2197929209284119,0.6975686609126275,0.0
,,,1288,48.0,61824,20.4309037,,482,128,,,,,,,,,,,,,,,
7763,0.009999999776482582,-10.340670585632324,1292,48.0,62208,20.537734729999997,0.8146663904190063,483,128,0.003,,,,,,,,,,,,,,
,,,1296,48.0,62208,20.537734729999997,,483,128,,,,,,,,,,,,,,,
7811,0.009999999776482582,-10.266098976135254,1300,48.0,62592,20.553197089999998,0.6745561361312866,482,129,0.003,0.04873977089791392,0.0010741138560687433,0.9890350877192983,0.00966702470461869,0.06863034003420604,0.830455813202896,0.5981821716523252,0.10819099067638362,0.10267360846910398,0.9265590202706888,0,0.23529177566332965,0.681070239384726,0.0
,,,1304,48.0,62592,20.553197089999998,,482,129,,,,,,,,,,,,,,,
7859,0.009999999776482582,-10.26082992553711,1308,48.0,62976,20.51029776,0.49470239877700806,483,130,0.003,,,,,,,,,,,,,,
,,,1312,48.0,62976,20.51029776,,483,130,,,,,,,,,,,,,,,
7907,0.009999999776482582,-10.175042152404785,1316,48.0,63360,20.4830516,2.9305944442749023,482,131,0.003,0.05952721357003453,0.0053705692803437165,0.9473684210526314,0.04618689581095596,0.15468937575176936,0.7319265169409723,0.5728683429244329,0.14129045825194592,0.12529323744948184,0.9324813584547341,1,0.27704574481974314,0.7550555550919911,0.0053705692803437165
,,,1320,48.0,63360,20.4830516,,482,131,,,,,,,,,,,,,,,
7955,0.009999999776482582,-10.412678718566895,1324,48.0,63744,20.519261750000002,2.038471221923828,483,131,0.003,,,,,,,,,,,,,,
,,,1328,48.0,63744,20.519261750000002,,483,131,,,,,,,,,,,,,,,
8003,0.009999999776482582,-10.68952751159668,1332,48.0,64128,20.50787652,1.0847039222717285,482,132,0.003,0.049341045737980815,0.0021482277121374865,0.9824561403508771,0.015037593984962405,0.07778792753823753,0.8011531747986727,0.5330816339792646,0.12072413668694623,0.11580813996940874,0.9465663337849312,0,0.26785637650577493,0.7737822494325997,0.0
,,,1336,48.0,64128,20.50787652,,482,132,,,,,,,,,,,,,,,
8051,0.009999999776482582,-10.639978408813477,1340,48.0,64512,20.482770010000003,1.551269292831421,483,133,0.003,,,,,,,,,,,,,,
,,,1344,48.0,64512,20.482770010000003,,483,133,,,,,,,,,,,,,,,
8099,0.009999999776482582,-10.470377922058105,1348,48.0,64896,20.55575681,2.9569778442382812,482,134,0.003,0.050817046623968076,0.0,0.9221491228070176,0.06659505907626208,0.20513522395931597,0.8037806807385066,0.6330399209255115,0.12302601335819577,0.1088357006631647,0.889624496104348,2,0.2742511165321513,0.7670837261836547,0.00966702470461869
,,,1352,48.0,64896,20.55575681,,482,134,,,,,,,,,,,,,,,
8147,0.009999999776482582,-10.486274719238281,1356,48.0,65280,20.62586777,1.4116528034210205,483,135,0.003,,,,,,,,,,,,,,
,,,1360,48.0,65280,20.62586777,,483,135,,,,,,,,,,,,,,,
8195,0.009999999776482582,-10.6654691696167,1364,48.0,65664,20.588151840000002,0.5313985347747803,482,136,0.003,0.11441055882823283,0.0010741138560687433,0.9133771929824562,0.08378088077336197,0.18183221810545155,0.676987726191442,0.5962872014046071,0.2147287795112992,0.0762794401909177,0.7254919241540974,1,0.28331531486885403,0.9096964157955179,0.00966702470461869
,,,1368,48.0,65664,20.588151840000002,,482,136,,,,,,,,,,,,,,,
8243,0.009999999776482582,-10.476827621459961,1372,48.0,66048,20.57730937,3.3606629371643066,483,136,0.003,,,,,,,,,,,,,,
,,,1376,48.0,66048,20.57730937,,483,136,,,,,,,,,,,,,,,
8291,0.009999999776482582,-10.789997100830078,1380,48.0,66432,20.549258100000003,0.8175477385520935,482,137,0.003,0.12134187239414385,0.0,0.9605263157894738,0.03866809881847476,0.19131246618011888,0.8118022939033305,0.44805681201336717,0.14805976957447278,0.24968155543038212,0.9186705796957703,2,0.2727259204303864,0.380703659506639,0.01933404940923738
,,,1384,48.0,66432,20.549258100000003,,482,137,,,,,,,,,,,,,,,
8339,0.009999999776482582,-10.741969108581543,1388,48.0,66816,20.458064359999998,4.055229187011719,483,138,0.003,,,,,,,,,,,,,,
,,,1392,48.0,66816,20.458064359999998,,483,138,,,,,,,,,,,,,,,
8387,0.009999999776482582,-10.671624183654785,1396,48.0,67200,20.42809148,1.9528791904449463,482,139,0.003,0.16244746136922616,0.0021482277121374865,0.8706140350877193,0.11493018259935553,0.2548424936462665,0.7881090796376629,0.6156660662952483,0.16100282320561532,0.17006765950568156,0.7973863113554843,2,0.3120857938973328,0.7310145805674347,0.01933404940923738
,,,1400,48.0,67200,20.42809148,,482,139,,,,,,,,,,,,,,,
8435,0.009999999776482582,-10.359622955322266,1404,48.0,67584,20.41389519,1.9197427034378052,483,139,0.003,,,,,,,,,,,,,,
,,,1408,48.0,67584,20.41389519,,483,139,,,,,,,,,,,,,,,
8483,0.009999999776482582,-10.792576789855957,1412,48.0,67968,20.43073053,1.169895887374878,483,140,0.003,,,,,,,,,,,,,,
,,,1416,48.0,67968,20.43073053,,483,140,,,,,,,,,,,,,,,
8531,0.009999999776482582,-10.784279823303223,1420,48.0,68352,20.36153041,1.284119963645935,483,141,0.003,0.09230228053678517,0.00322234156820623,0.9660087719298245,0.03007518796992481,0.14505039164911462,0.8395689120967428,0.5583620441852658,0.07084017513938266,0.08792856023193883,0.922033850236397,1,0.26412484940161746,0.8193156778193658,0.0053705692803437165
,,,1424,48.0,68352,20.36153041,,483,141,,,,,,,,,,,,,,,
