train/n_updates,train/ent_coef,train/actor_loss,time/episodes,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/critic_loss,time/fps,time/time_elapsed,train/learning_rate,eval/ep_b1_std,eval/ep_nodes_above_threshold,eval/ep_pressure_obj_mean,eval/ep_nodes_below_threshold,eval/ep_pressure_obj_std,eval/ep_b3_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_b2_std,eval/ep_b1_mean,eval/ep_timesteps_below_zero,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_nodes_below_zero
,,,1360,48.0,65280,20.66457087,,468,139,,,,,,,,,,,,,,,
8195,0.009999999776482582,-10.300392150878906,1364,48.0,65664,20.720994800000003,2.6000075340270996,467,140,0.003,0.35205424565444576,0.0053705692803437165,0.9353070175438596,0.05800214822771214,0.17413311404736,0.5504132877460198,0.560034731079858,0.24474306077986202,0.07091908255587284,0.1760513565633449,0,0.299861091832201,0.9253314634356371,0.0
,,,1368,48.0,65664,20.720994800000003,,467,140,,,,,,,,,,,,,,,
8243,0.009999999776482582,-10.700470924377441,1372,48.0,66048,20.71991997,0.47532549500465393,468,141,0.003,,,,,,,,,,,,,,
,,,1376,48.0,66048,20.71991997,,468,141,,,,,,,,,,,,,,,
8291,0.009999999776482582,-10.543020248413086,1380,48.0,66432,20.72093286,1.7425487041473389,467,141,0.003,0.06590085063869319,0.0010741138560687433,0.9978070175438596,0.0010741138560687433,0.01062847034333995,0.8233809431857859,0.6283109478136144,0.10551553760709828,0.18191434830367362,0.9100757219008724,0,0.2135486772081785,0.6792322425807417,0.0
,,,1384,48.0,66432,20.72093286,,467,141,,,,,,,,,,,,,,,
8339,0.009999999776482582,-10.447317123413086,1388,48.0,66816,20.68934819,2.534356117248535,468,142,0.003,,,,,,,,,,,,,,
,,,1392,48.0,66816,20.68934819,,468,142,,,,,,,,,,,,,,,
8387,0.009999999776482582,-10.640445709228516,1396,48.0,67200,20.74975994,0.7662991285324097,468,143,0.003,0.038497856621229266,0.0021482277121374865,0.9703947368421052,0.02685284640171858,0.08117880408001742,0.8178450559736165,0.6188445858632973,0.13613857040695215,0.11186019081099656,0.9206728097999053,0,0.221736691837422,0.7088983373363815,0.0
,,,1400,48.0,67200,20.74975994,,468,143,,,,,,,,,,,,,,,
8435,0.009999999776482582,-10.794729232788086,1404,48.0,67584,20.813994059999995,1.612339735031128,468,144,0.003,,,,,,,,,,,,,,
,,,1408,48.0,67584,20.813994059999995,,468,144,,,,,,,,,,,,,,,
8483,0.009999999776482582,-10.518782615661621,1412,48.0,67968,20.873217050000004,2.297522783279419,469,144,0.003,,,,,,,,,,,,,,
,,,1416,48.0,67968,20.873217050000004,,469,144,,,,,,,,,,,,,,,
8531,0.009999999776482582,-10.718473434448242,1420,48.0,68352,20.89643419,0.9343542456626892,468,145,0.003,0.037687428963690435,0.0021482277121374865,0.9813596491228069,0.01611170784103115,0.06467894363082492,0.8865852870156221,0.577554973919786,0.0607616112530891,0.12900567044007052,0.8964802016672511,0,0.19426480088803874,0.5871865218380683,0.0
,,,1424,48.0,68352,20.89643419,,468,145,,,,,,,,,,,,,,,
8579,0.009999999776482582,-10.864974021911621,1428,48.0,68736,20.91583265,0.15299880504608154,469,146,0.003,,,,,,,,,,,,,,
,,,1432,48.0,68736,20.91583265,,469,146,,,,,,,,,,,,,,,
8627,0.009999999776482582,-10.595104217529297,1436,48.0,69120,20.9259174,1.4480035305023193,468,147,0.003,0.07463615511257174,0.0,0.9572368421052632,0.04189044038668099,0.1590685187530136,0.8370593576668127,0.5780263261860016,0.18883513122100662,0.16463835344863276,0.88645224324496,1,0.19925275853636285,0.45307324595491916,0.0053705692803437165
,,,1440,48.0,69120,20.9259174,,468,147,,,,,,,,,,,,,,,
8675,0.009999999776482582,-10.847582817077637,1444,48.0,69504,20.92696556,2.2369604110717773,468,148,0.003,,,,,,,,,,,,,,
,,,1448,48.0,69504,20.92696556,,468,148,,,,,,,,,,,,,,,
8723,0.009999999776482582,-10.8070068359375,1452,48.0,69888,20.888135950000002,3.047701358795166,468,149,0.003,0.045255046059060534,0.0,0.9857456140350876,0.013963480128893663,0.05718240730119904,0.9146755657286927,0.5716748671211274,0.053725536479615504,0.11522474941458244,0.8851037793885159,0,0.20864353376839723,0.6918361598729278,0.0
,,,1456,48.0,69888,20.888135950000002,,468,149,,,,,,,,,,,,,,,
8771,0.009999999776482582,-10.816156387329102,1460,48.0,70272,20.82922489,1.430014729499817,468,149,0.003,,,,,,,,,,,,,,
,,,1464,48.0,70272,20.82922489,,468,149,,,,,,,,,,,,,,,
8819,0.009999999776482582,-10.954780578613281,1468,48.0,70656,20.815628280000002,2.3368239402770996,468,150,0.003,0.04600363719154972,0.0010741138560687433,0.9824561403508771,0.01611170784103115,0.06453640556666265,0.8949794632700891,0.5844929551587031,0.11691713085431733,0.10017094664012977,0.8822619053437473,0,0.22636507248855423,0.7273309557403028,0.0
,,,1472,48.0,70656,20.815628280000002,,468,150,,,,,,,,,,,,,,,
8867,0.009999999776482582,-11.013289451599121,1476,48.0,71040,20.82246887,1.4171572923660278,468,151,0.003,,,,,,,,,,,,,,
,,,1480,48.0,71040,20.82246887,,468,151,,,,,,,,,,,,,,,
8915,0.009999999776482582,-10.880882263183594,1484,48.0,71424,20.822733160000002,2.4630653858184814,468,152,0.003,0.04960259967815141,0.0053705692803437165,0.9671052631578947,0.02685284640171858,0.08453534778451334,0.7415552817698294,0.5696927418953385,0.13439483707865027,0.2583805367801462,0.9459120645470236,0,0.2552819417896166,0.5904146881117303,0.0
,,,1488,48.0,71424,20.822733160000002,,468,152,,,,,,,,,,,,,,,
8963,0.009999999776482582,-10.818355560302734,1492,48.0,71808,20.879442710000003,2.5393428802490234,468,153,0.003,,,,,,,,,,,,,,
,,,1496,48.0,71808,20.879442710000003,,468,153,,,,,,,,,,,,,,,
9011,0.009999999776482582,-10.725381851196289,1500,48.0,72192,20.905223160000002,3.573486566543579,468,154,0.003,0.03942616895104509,0.0010741138560687433,0.9769736842105262,0.021482277121374866,0.07746366147008986,0.757845664841145,0.5826853753379244,0.15664346333359827,0.16486079734983228,0.9385825215208974,0,0.2357110216738901,0.716095190691867,0.0
,,,1504,48.0,72192,20.905223160000002,,468,154,,,,,,,,,,,,,,,
9059,0.009999999776482582,-11.177815437316895,1508,48.0,72576,20.92001496,2.36295747756958,468,154,0.003,,,,,,,,,,,,,,
,,,1512,48.0,72576,20.92001496,,468,154,,,,,,,,,,,,,,,
9107,0.009999999776482582,-10.807428359985352,1516,48.0,72960,20.905946780000004,1.5975019931793213,465,156,0.003,0.26429729555946585,0.0010741138560687433,0.8848684210526315,0.11170784103114931,0.25799098919132696,0.776440954052029,0.5815383558144631,0.17854047288692976,0.2586646053318206,0.713541897184577,3,0.28020181834268326,0.5838729293360192,0.024704618689581095
,,,1520,48.0,72960,20.905946780000004,,465,156,,,,,,,,,,,,,,,
9155,0.009999999776482582,-11.384478569030762,1524,48.0,73344,20.77372091,2.529090642929077,466,157,0.003,,,,,,,,,,,,,,
,,,1528,48.0,73344,20.77372091,,465,157,,,,,,,,,,,,,,,
9203,0.009999999776482582,-11.112123489379883,1532,48.0,73728,20.76268278,2.236046552658081,465,158,0.003,0.08868841655807562,0.0,0.9682017543859649,0.031149301825993556,0.09815867280408391,0.8316306025050991,0.5854232513149723,0.12014633145355075,0.1552233856849349,0.902238158755955,0,0.2260832328021038,0.49429660652259594,0.0
,,,1536,48.0,73728,20.76268278,,465,158,,,,,,,,,,,,,,,
9251,0.009999999776482582,-11.417299270629883,1540,48.0,74112,20.816394139999996,0.585931658744812,465,159,0.003,,,,,,,,,,,,,,
,,,1544,48.0,74112,20.816394139999996,,465,159,,,,,,,,,,,,,,,
9299,0.009999999776482582,-10.839834213256836,1548,48.0,74496,20.804004339999995,2.4985547065734863,465,160,0.003,0.12408060004511845,0.0,0.962719298245614,0.036519871106337275,0.10354609256270478,0.7410763298631581,0.6233547464913199,0.2092533529365284,0.19982407337136665,0.8902356717922937,0,0.23662119135982185,0.6324173854919519,0.0
,,,1552,48.0,74496,20.804004339999995,,465,160,,,,,,,,,,,,,,,
9347,0.009999999776482582,-11.04786491394043,1556,48.0,74880,20.760248419999996,2.8213047981262207,465,160,0.003,,,,,,,,,,,,,,
,,,1560,48.0,74880,20.760248419999996,,465,160,,,,,,,,,,,,,,,
9395,0.009999999776482582,-11.321196556091309,1564,48.0,75264,20.70273627,1.827406644821167,465,161,0.003,0.08383370658560353,0.0,0.9550438596491229,0.04403866809881848,0.10856500263191476,0.7709616906441855,0.618774614328102,0.19336902349250823,0.18386355876597144,0.8767152223923456,0,0.2639232338915556,0.6367917770623351,0.0
,,,1568,48.0,75264,20.70273627,,465,161,,,,,,,,,,,,,,,
9443,0.009999999776482582,-11.207200050354004,1572,48.0,75648,20.642980420000004,2.525470733642578,465,162,0.003,,,,,,,,,,,,,,
,,,1576,48.0,75648,20.642980420000004,,465,162,,,,,,,,,,,,,,,
9491,0.009999999776482582,-11.10966968536377,1580,48.0,76032,20.593990180000002,1.8997042179107666,464,163,0.003,0.2233591851291839,0.0010741138560687433,0.8399122807017544,0.15574650912996776,0.30572971515652675,0.6153820281995452,0.6414576446028158,0.2368253186594043,0.2923530612397995,0.7666905311560831,4,0.34374319556411975,0.6010692391458013,0.04189044038668099
,,,1584,48.0,76032,20.593990180000002,,464,163,,,,,,,,,,,,,,,
9539,0.009999999776482582,-11.27347469329834,1588,48.0,76416,20.654642850000002,4.361894607543945,465,164,0.003,,,,,,,,,,,,,,
,,,1592,48.0,76416,20.654642850000002,,465,164,,,,,,,,,,,,,,,
9587,0.009999999776482582,-11.38349437713623,1596,48.0,76800,20.68129302,2.324664354324341,465,165,0.003,0.047673195415752455,0.0,0.9671052631578947,0.0322234156820623,0.08795228483989366,0.825274763997077,0.6060436365951445,0.10835792213934992,0.15882604444459233,0.9066522914191368,0,0.21829298268638647,0.5452438572829273,0.0
,,,1600,48.0,76800,20.68129302,,465,165,,,,,,,,,,,,,,,
9635,0.009999999776482582,-11.395952224731445,1604,48.0,77184,20.64607499,2.403585910797119,465,165,0.003,,,,,,,,,,,,,,
,,,1608,48.0,77184,20.64607499,,465,165,,,,,,,,,,,,,,,
9683,0.009999999776482582,-11.540167808532715,1612,48.0,77568,20.69074102,1.0242252349853516,466,166,0.003,,,,,,,,,,,,,,
,,,1616,48.0,77568,20.69074102,,466,166,,,,,,,,,,,,,,,
9731,0.009999999776482582,-11.42648696899414,1620,48.0,77952,20.69247363,1.8798731565475464,465,167,0.003,0.08290062941090803,0.0,0.9780701754385964,0.021482277121374866,0.08537363981969692,0.8688683056970898,0.4948140372356901,0.16058777882929534,0.19501813497834197,0.8838743301942111,0,0.20474632034616325,0.20215447198266087,0.0
,,,1624,48.0,77952,20.69247363,,465,167,,,,,,,,,,,,,,,
9779,0.009999999776482582,-11.355011940002441,1628,48.0,78336,20.69491651,2.279472827911377,466,168,0.003,,,,,,,,,,,,,,
,,,1632,48.0,78336,20.69491651,,466,168,,,,,,,,,,,,,,,
9827,0.009999999776482582,-11.39027214050293,1636,48.0,78720,20.67365685,2.700272560119629,465,169,0.003,0.042874318524942126,0.0,0.9703947368421053,0.02900107411385607,0.10294551005130903,0.8302302059731572,0.5617842806065776,0.152796902314653,0.1225697609359481,0.9349292616110146,0,0.22210073072032221,0.6361590895715216,0.0
,,,1640,48.0,78720,20.67365685,,465,169,,,,,,,,,,,,,,,
9875,0.009999999776482582,-11.407062530517578,1644,48.0,79104,20.593245060000005,1.8361700773239136,466,169,0.003,,,,,,,,,,,,,,
,,,1648,48.0,79104,20.593245060000005,,466,169,,,,,,,,,,,,,,,
9923,0.009999999776482582,-11.559379577636719,1652,48.0,79488,20.66110614,1.8074166774749756,465,170,0.003,0.05062455575765707,0.0,0.9791666666666666,0.02040816326530612,0.08530889468644254,0.8340697553346003,0.5707304636216856,0.17183118759302723,0.10544087911878956,0.9277785410341639,0,0.23436588046075613,0.6045093400735435,0.0
,,,1656,48.0,79488,20.66110614,,465,170,,,,,,,,,,,,,,,
9971,0.009999999776482582,-11.647887229919434,1660,48.0,79872,20.707012090000003,0.989448070526123,466,171,0.003,,,,,,,,,,,,,,
,,,1664,48.0,79872,20.707012090000003,,466,171,,,,,,,,,,,,,,,
10019,0.009999999776482582,-11.38604736328125,1668,48.0,80256,20.73192892,2.4498581886291504,465,172,0.003,0.1820537216624789,0.0010741138560687433,0.9100877192982456,0.08700322234156821,0.22643121443483616,0.6448861296948989,0.6088967630308113,0.28883014981501287,0.22729788218666666,0.8755927793488898,2,0.2618222112042969,0.5221285769515298,0.02577873254564984
,,,1672,48.0,80256,20.73192892,,465,172,,,,,,,,,,,,,,,
10067,0.009999999776482582,-11.247756958007812,1676,48.0,80640,20.82131574,2.680485963821411,466,172,0.003,,,,,,,,,,,,,,
,,,1680,48.0,80640,20.82131574,,466,172,,,,,,,,,,,,,,,
10115,0.009999999776482582,-11.478743553161621,1684,48.0,81024,20.751422050000002,2.7017903327941895,465,173,0.003,0.318995755846908,0.004296455424274973,0.9089912280701754,0.08485499462943072,0.22030470798025195,0.6058152917349475,0.6318400794615736,0.241541681651205,0.2140335234205559,0.5635773973460787,1,0.31238261166464276,0.8186117232443526,0.00966702470461869
,,,1688,48.0,81024,20.751422050000002,,465,173,,,,,,,,,,,,,,,
10163,0.009999999776482582,-11.782647132873535,1692,48.0,81408,20.48774136,4.217846393585205,466,174,0.003,,,,,,,,,,,,,,
,,,1696,48.0,81408,20.48774136,,466,174,,,,,,,,,,,,,,,
10211,0.009999999776482582,-11.525747299194336,1700,48.0,81792,20.3642598,2.846652030944824,465,175,0.003,0.3707591460494543,0.0,0.9166666666666666,0.08163265306122448,0.22086413691477513,0.12073098429790718,0.6318691407605453,0.21732962932102198,0.08947400597972326,0.2517509316566726,1,0.24143649985506527,0.9163531160465715,0.02040816326530612
,,,1704,48.0,81792,20.3642598,,465,175,,,,,,,,,,,,,,,
10259,0.009999999776482582,-11.611154556274414,1708,48.0,82176,20.344106429999997,2.693488121032715,466,176,0.003,,,,,,,,,,,,,,
,,,1712,48.0,82176,20.344106429999997,,466,176,,,,,,,,,,,,,,,
10307,0.009999999776482582,-11.583751678466797,1716,48.0,82560,20.39463984,3.3319807052612305,466,177,0.003,0.37146776049220837,0.0,0.9703947368421053,0.02900107411385607,0.0819016123685223,0.18545264890178279,0.5781954322333797,0.21323940237518027,0.2892047267173275,0.6505404968306197,0,0.32780829609234435,0.7541811701584027,0.0
,,,1720,48.0,82560,20.39463984,,466,177,,,,,,,,,,,,,,,
10355,0.009999999776482582,-11.790633201599121,1724,48.0,82944,20.401567689999997,2.551692008972168,465,178,0.003,,,,,,,,,,,,,,
,,,1728,48.0,82944,20.401567689999997,,465,178,,,,,,,,,,,,,,,
10403,0.009999999776482582,-11.745302200317383,1732,48.0,83328,20.362581579999997,3.3094887733459473,465,179,0.003,0.2168541331400682,0.0,0.981359649122807,0.018259935553168637,0.06558385186843832,0.4030876752934544,0.5009202608434757,0.19370496282019958,0.10177870277582544,0.7749543830711701,0,0.23880223873149548,0.9316285226407507,0.0
,,,1736,48.0,83328,20.362581579999997,,465,179,,,,,,,,,,,,,,,
10451,0.009999999776482582,-11.606154441833496,1740,48.0,83712,20.27864126,3.0536985397338867,465,179,0.003,,,,,,,,,,,,,,
,,,1744,48.0,83712,20.27864126,,465,179,,,,,,,,,,,,,,,
10499,0.009999999776482582,-11.71694278717041,1748,48.0,84096,20.310753989999995,0.7860674858093262,465,180,0.003,0.28257727488007256,0.00644468313641246,0.9616228070175437,0.031149301825993556,0.1005317290882164,0.7445974316785181,0.6471428065051952,0.21598372667995286,0.2859276267660811,0.795350649127737,0,0.31813507823234016,0.6363283929157421,0.0
,,,1752,48.0,84096,20.310753989999995,,465,180,,,,,,,,,,,,,,,
10547,0.009999999776482582,-11.685559272766113,1756,48.0,84480,20.284830429999996,4.614786148071289,465,181,0.003,,,,,,,,,,,,,,
,,,1760,48.0,84480,20.284830429999996,,465,181,,,,,,,,,,,,,,,
10595,0.009999999776482582,-11.536659240722656,1764,48.0,84864,20.234648879999998,3.471801280975342,465,182,0.003,0.25080281067081556,0.0021482277121374865,0.9714912280701754,0.02577873254564984,0.14845159968279287,0.08148907188429061,0.4699805376521831,0.2522040765750162,0.07234733088350995,0.6564185822151832,1,0.2035726061785993,0.962450642791492,0.00966702470461869
,,,1768,48.0,84864,20.234648879999998,,465,182,,,,,,,,,,,,,,,
10643,0.009999999776482582,-11.856958389282227,1772,48.0,85248,20.21179333,2.4621353149414062,465,182,0.003,,,,,,,,,,,,,,
,,,1776,48.0,85248,20.21179333,,465,182,,,,,,,,,,,,,,,
10691,0.009999999776482582,-11.889695167541504,1780,48.0,85632,20.173165460000003,4.220301628112793,465,183,0.003,0.03572448763749204,0.0021482277121374865,0.9868421052631579,0.010741138560687433,0.053739733709750624,0.8676881659657022,0.6031821497676796,0.05675348244914528,0.09387930230450192,0.9163394158855463,0,0.21512206996369496,0.7332437012258032,0.0
,,,1784,48.0,85632,20.173165460000003,,465,183,,,,,,,,,,,,,,,
10739,0.009999999776482582,-11.579704284667969,1788,48.0,86016,20.255928859999997,2.4441733360290527,466,184,0.003,,,,,,,,,,,,,,
,,,1792,48.0,86016,20.255928859999997,,466,184,,,,,,,,,,,,,,,
10787,0.009999999776482582,-12.002410888671875,1796,48.0,86400,20.347173750000003,2.613325834274292,465,185,0.003,0.1044202676895193,0.0,0.9780701754385964,0.021482277121374866,0.07350268259617476,0.7595991848335841,0.6120229843829897,0.053824307016996066,0.06802303928527943,0.827248428757892,0,0.21166593991594868,0.9141130798314706,0.0
,,,1800,48.0,86400,20.347173750000003,,465,185,,,,,,,,,,,,,,,
10835,0.009999999776482582,-11.993711471557617,1804,48.0,86784,20.43585554,1.1259782314300537,466,186,0.003,,,,,,,,,,,,,,
,,,1808,48.0,86784,20.43585554,,466,186,,,,,,,,,,,,,,,
10883,0.009999999776482582,-11.80709457397461,1812,48.0,87168,20.42522338,2.6698708534240723,466,186,0.003,,,,,,,,,,,,,,
,,,1816,48.0,87168,20.42522338,,466,186,,,,,,,,,,,,,,,
10931,0.009999999776482582,-12.150236129760742,1820,48.0,87552,20.392706280000002,2.1643810272216797,466,187,0.003,0.11695705230331796,0.010741138560687433,0.9418859649122807,0.04618689581095596,0.1700230304617845,0.7459673434757107,0.5988009412981777,0.07529049594067638,0.14732035191596032,0.9096184387154196,1,0.24366493120992222,0.7902151934335834,0.0053705692803437165
,,,1824,48.0,87552,20.392706280000002,,466,187,,,,,,,,,,,,,,,
10979,0.009999999776482582,-11.717161178588867,1828,48.0,87936,20.456560890000002,4.532082557678223,464,189,0.003,,,,,,,,,,,,,,
,,,1832,48.0,87936,20.456560890000002,,464,189,,,,,,,,,,,,,,,
11027,0.009999999776482582,-12.170618057250977,1836,48.0,88320,20.513244330000003,2.0554580688476562,463,190,0.003,0.08884464117209419,0.00644468313641246,0.9364035087719297,0.055853920515574654,0.1657110973250268,0.8020152902985973,0.646564962548077,0.10655642084341457,0.11400626412404084,0.888774390332135,1,0.3016939199473926,0.7397090048803766,0.0053705692803437165
,,,1840,48.0,88320,20.513244330000003,,463,190,,,,,,,,,,,,,,,
11075,0.009999999776482582,-11.975687026977539,1844,48.0,88704,20.52054936,2.4357545375823975,463,191,0.003,,,,,,,,,,,,,,
,,,1848,48.0,88704,20.52054936,,463,191,,,,,,,,,,,,,,,
11123,0.009999999776482582,-12.048883438110352,1852,48.0,89088,20.538465889999998,2.4287021160125732,463,192,0.003,0.31400120714018104,0.004296455424274973,0.9660087719298246,0.02900107411385607,0.08014366728902698,0.8270207148078403,0.6328878038091382,0.10189830356208131,0.25554149746679095,0.7443341663560776,0,0.30897657624629615,0.6918682083172865,0.0
,,,1856,48.0,89088,20.538465889999998,,463,192,,,,,,,,,,,,,,,
11171,0.009999999776482582,-11.795381546020508,1860,48.0,89472,20.474297909999997,3.8804917335510254,463,192,0.003,,,,,,,,,,,,,,
,,,1864,48.0,89472,20.474297909999997,,463,192,,,,,,,,,,,,,,,
11219,0.009999999776482582,-12.182514190673828,1868,48.0,89856,20.46336101,4.518092155456543,463,194,0.003,0.33747051445919424,0.0053705692803437165,0.9265350877192983,0.06659505907626208,0.2110127592123324,0.7835505766180964,0.5713251120163426,0.12365704505839152,0.21140150614315953,0.6144746087906999,1,0.2976583318768295,0.8073038456988986,0.00966702470461869
,,,1872,48.0,89856,20.46336101,,463,194,,,,,,,,,,,,,,,
11267,0.009999999776482582,-11.59083080291748,1876,48.0,90240,20.43974634,4.521477222442627,463,194,0.003,,,,,,,,,,,,,,
,,,1880,48.0,90240,20.43974634,,463,194,,,,,,,,,,,,,,,
11315,0.009999999776482582,-12.246820449829102,1884,48.0,90624,20.41271436,5.214604377746582,463,195,0.003,0.22783105149839897,0.0053705692803437165,0.975877192982456,0.018259935553168637,0.06689074539730498,0.8577531141547174,0.6325909190260998,0.055616737965586034,0.14379233887338772,0.8242162395151981,0,0.28050646723179007,0.7548925528102183,0.0
,,,1888,48.0,90624,20.41271436,,463,195,,,,,,,,,,,,,,,
11363,0.009999999776482582,-12.166682243347168,1892,48.0,91008,20.4711807,3.704840660095215,463,196,0.003,,,,,,,,,,,,,,
,,,1896,48.0,91008,20.4711807,,463,196,,,,,,,,,,,,,,,
11411,0.009999999776482582,-12.073927879333496,1900,48.0,91392,20.40614692,5.142494201660156,463,197,0.003,0.15798492650555,0.0053705692803437165,0.969298245614035,0.024704618689581095,0.07816584681972691,0.8419610143577216,0.6381820809164894,0.06670871049574428,0.15145673784105684,0.8622018173904522,0,0.2846989915578986,0.7439411353689475,0.0
,,,1904,48.0,91392,20.40614692,,463,197,,,,,,,,,,,,,,,
11459,0.009999999776482582,-12.301740646362305,1908,48.0,91776,20.38519883,3.0881757736206055,463,197,0.003,,,,,,,,,,,,,,
,,,1912,48.0,91776,20.38519883,,463,197,,,,,,,,,,,,,,,
11507,0.009999999776482582,-11.934308052062988,1916,48.0,92160,20.41500084,3.091092586517334,463,198,0.003,0.11992698561147142,0.00322234156820623,0.974780701754386,0.021482277121374866,0.07118591731840768,0.8190171989512337,0.6725899986620808,0.09521513718888011,0.13259596008687444,0.8779548931750186,0,0.26727538845755766,0.7129477887118757,0.0
,,,1920,48.0,92160,20.41500084,,463,198,,,,,,,,,,,,,,,
11555,0.009999999776482582,-11.904181480407715,1924,48.0,92544,20.37867267,4.213839530944824,463,199,0.003,,,,,,,,,,,,,,
,,,1928,48.0,92544,20.37867267,,463,199,,,,,,,,,,,,,,,
11603,0.009999999776482582,-11.96075439453125,1932,48.0,92928,20.383190640000002,3.8227670192718506,463,200,0.003,0.048213255007713104,0.0,0.9594298245614036,0.0397422126745435,0.15854274765169876,0.3517984392344602,0.5551676743434178,0.1388554491583163,0.07878946596429223,0.8984560421190171,0,0.20884999196398393,0.8781286999268598,0.0
,,,1936,48.0,92928,20.383190640000002,,463,200,,,,,,,,,,,,,,,
11651,0.009999999776482582,-12.327316284179688,1940,48.0,93312,20.4793375,3.101733684539795,463,201,0.003,,,,,,,,,,,,,,
,,,1944,48.0,93312,20.4793375,,463,201,,,,,,,,,,,,,,,
11699,0.009999999776482582,-12.154874801635742,1948,48.0,93696,20.40732733,2.102109909057617,463,202,0.003,0.2147363783002229,0.0,0.9791666666666666,0.02040816326530612,0.08530889468644254,0.8406250601781524,0.6068795396904972,0.057281487609754204,0.0983277781747648,0.7818245670888576,0,0.21213773252571705,0.8588348637419495,0.0
,,,1952,48.0,93696,20.40732733,,463,202,,,,,,,,,,,,,,,
11747,0.009999999776482582,-12.194808959960938,1956,48.0,94080,20.34333045,2.126382827758789,463,202,0.003,,,,,,,,,,,,,,
,,,1960,48.0,94080,20.34333045,,463,202,,,,,,,,,,,,,,,
11795,0.009999999776482582,-12.522287368774414,1964,48.0,94464,20.44265492,2.0823912620544434,463,203,0.003,0.042986383136708856,0.00322234156820623,0.9802631578947368,0.01611170784103115,0.06920048765010234,0.7553657308786149,0.583751059635626,0.08251178679058829,0.100454796395337,0.9395169058279802,0,0.228080813757126,0.8160600064349826,0.0
,,,1968,48.0,94464,20.44265492,,463,203,,,,,,,,,,,,,,,
11843,0.009999999776482582,-11.81556510925293,1972,48.0,94848,20.548165060000002,3.7327077388763428,463,204,0.003,,,,,,,,,,,,,,
,,,1976,48.0,94848,20.548165060000002,,463,204,,,,,,,,,,,,,,,
11891,0.009999999776482582,-12.408265113830566,1980,48.0,95232,20.503840089999997,1.214576244354248,463,205,0.003,0.10356664871555149,0.00644468313641246,0.9364035087719297,0.055853920515574654,0.1657110973250268,0.7826181495329205,0.6400710222241001,0.10587732549711854,0.12626836548667475,0.8766738689330846,1,0.3245260981604872,0.7687899225209848,0.0053705692803437165
,,,1984,48.0,95232,20.503840089999997,,463,205,,,,,,,,,,,,,,,
11939,0.009999999776482582,-12.403902053833008,1988,48.0,95616,20.535793889999994,3.646045684814453,463,206,0.003,,,,,,,,,,,,,,
,,,1992,48.0,95616,20.535793889999994,,463,206,,,,,,,,,,,,,,,
11987,0.009999999776482582,-12.287830352783203,1996,48.0,96000,20.528060730000004,2.5061194896698,463,207,0.003,0.4110780199260215,0.03007518796992481,0.7828947368421052,0.18259935553168635,0.33929416158243514,0.7006153528440622,0.6571901421908326,0.19367171170559558,0.36559427452048476,0.5288573590731821,5,0.37489165296047755,0.5596692420379646,0.04403866809881848
,,,2000,48.0,96000,20.528060730000004,,463,207,,,,,,,,,,,,,,,
12035,0.009999999776482582,-12.309326171875,2004,48.0,96384,20.4970417,1.8299806118011475,463,208,0.003,,,,,,,,,,,,,,
,,,2008,48.0,96384,20.4970417,,463,208,,,,,,,,,,,,,,,
12083,0.009999999776482582,-12.256614685058594,2012,48.0,96768,20.46455657,3.443601608276367,463,208,0.003,,,,,,,,,,,,,,
,,,2016,48.0,96768,20.46455657,,463,208,,,,,,,,,,,,,,,
12131,0.009999999776482582,-12.191977500915527,2020,48.0,97152,20.403834549999996,4.696124076843262,463,209,0.003,0.08266555703297199,0.0053705692803437165,0.9714912280701754,0.022556390977443608,0.08121660914148085,0.8009393881431298,0.6276974592507654,0.10622908482796584,0.13727796450333618,0.9160266867360978,0,0.2605828444347836,0.7606472279941956,0.0
,,,2024,48.0,97152,20.403834549999996,,463,209,,,,,,,,,,,,,,,
12179,0.009999999776482582,-12.313097953796387,2028,48.0,97536,20.40511432,3.343700885772705,463,210,0.003,,,,,,,,,,,,,,
,,,2032,48.0,97536,20.40511432,,463,210,,,,,,,,,,,,,,,
12227,0.009999999776482582,-12.411900520324707,2036,48.0,97920,20.43837953,3.77822208404541,463,211,0.003,0.0871908138742407,0.0053705692803437165,0.9528508771929823,0.04081632653061224,0.13263388226253853,0.7373066474849731,0.6496029455968017,0.10972558774683651,0.12591673353406319,0.8859299982952299,0,0.31501009642446065,0.7938533496481223,0.0
,,,2040,48.0,97920,20.43837953,,463,211,,,,,,,,,,,,,,,
12275,0.009999999776482582,-12.451342582702637,2044,48.0,98304,20.36279241,3.141127824783325,463,212,0.003,,,,,,,,,,,,,,
,,,2048,48.0,98304,20.36279241,,463,212,,,,,,,,,,,,,,,
12323,0.009999999776482582,-12.567988395690918,2052,48.0,98688,20.411208629999997,3.8780722618103027,463,213,0.003,0.2990045665254345,0.0010741138560687433,0.9210526315789475,0.07626208378088077,0.23687320935486245,0.3793522250548568,0.5746926579979147,0.22545982397694855,0.16546120209710816,0.6234102567503118,1,0.273972395621681,0.8922599169054001,0.0021482277121374865
,,,2056,48.0,98688,20.411208629999997,,463,213,,,,,,,,,,,,,,,
12371,0.009999999776482582,-12.674988746643066,2060,48.0,99072,20.428521250000003,2.2398009300231934,463,213,0.003,,,,,,,,,,,,,,
