train/learning_rate,train/actor_loss,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/critic_loss,time/episodes,train/ent_coef,rollout/ep_len_mean,train/n_updates,time/time_elapsed,eval/ep_b3_mean,eval/ep_pump_price_obj_std,eval/ep_pressure_obj_mean,eval/ep_timesteps_below_zero,eval/ep_b1_mean,eval/ep_pressure_obj_std,eval/ep_nodes_below_zero,eval/ep_b3_std,eval/ep_pump_price_obj_mean,eval/ep_b1_std,eval/ep_nodes_below_threshold,eval/ep_nodes_above_threshold,eval/ep_b2_std,eval/ep_b2_mean
,,493,21.676264290000002,28416,,592,,48.0,,57,,,,,,,,,,,,,,
0.003,-6.029001235961914,492,21.686954720000003,28800,0.004323243163526058,596,0.009999999776482582,48.0,3587,58,0.8332307159553636,0.29323276707519386,1.0,0,0.7234515787042605,0.0,0.0,0.13204827793197457,0.650506494361137,0.10806118554839725,0.0,0.0,0.14148117204174465,0.846934157183138
,,492,21.686954720000003,28800,,600,,48.0,,58,,,,,,,,,,,,,,
0.003,-5.952005386352539,493,21.695588120000004,29184,0.003413962898775935,604,0.009999999776482582,48.0,3635,59,,,,,,,,,,,,,,
,,493,21.695588120000004,29184,,608,,48.0,,59,,,,,,,,,,,,,,
0.003,-6.191203594207764,494,21.673251679999993,29568,0.006018439773470163,612,0.009999999776482582,48.0,3683,59,,,,,,,,,,,,,,
,,494,21.673251679999993,29568,,616,,48.0,,59,,,,,,,,,,,,,,
0.003,-6.127821922302246,493,21.656604070000007,29952,0.002972761867567897,620,0.009999999776482582,48.0,3731,60,0.8343302677741723,0.2761495249523035,1.0,0,0.6555244535471183,0.0,0.0,0.12366189084328336,0.6686278185055555,0.14007053050756296,0.0,0.0,0.1324789204978106,0.8543566281079437
,,493,21.656604070000007,29952,,624,,48.0,,60,,,,,,,,,,,,,,
0.003,-6.080008506774902,494,21.643246920000003,30336,0.003392874263226986,628,0.009999999776482582,48.0,3779,61,,,,,,,,,,,,,,
,,494,21.643246920000003,30336,,632,,48.0,,61,,,,,,,,,,,,,,
0.003,-6.175276756286621,493,21.6459636,30720,0.0038737666327506304,636,0.009999999776482582,48.0,3827,62,0.865198914215846,0.292044043232153,1.0,0,0.6916157933785678,0.0,0.0,0.1156980366262576,0.6307112929545009,0.1196926758104447,0.0,0.0,0.12182619929238407,0.8563743669757229
,,493,21.6459636,30720,,640,,48.0,,62,,,,,,,,,,,,,,
0.003,-6.466771602630615,494,21.645577550000002,31104,0.004497956484556198,644,0.009999999776482582,48.0,3875,62,,,,,,,,,,,,,,
,,494,21.645577550000002,31104,,648,,48.0,,62,,,,,,,,,,,,,,
0.003,-6.345993518829346,493,21.658200170000004,31488,0.009100263938307762,652,0.009999999776482582,48.0,3923,63,0.8075696999582359,0.29321741820509195,0.9989035087719298,0,0.7025606074766924,0.007596714068284557,0.0,0.1644580522150261,0.6634091082336124,0.15298283153845083,0.0,0.0010741138560687433,0.1418668200268401,0.829004569745956
,,493,21.658200170000004,31488,,656,,48.0,,63,,,,,,,,,,,,,,
0.003,-6.4376115798950195,494,21.6485373,31872,0.0036210548132658005,660,0.009999999776482582,48.0,3971,64,,,,,,,,,,,,,,
,,494,21.6485373,31872,,664,,48.0,,64,,,,,,,,,,,,,,
0.003,-6.346579551696777,493,21.66737557,32256,0.004193439148366451,668,0.009999999776482582,48.0,4019,65,0.7948285484453503,0.28720798398234404,1.0,0,0.6714793476178409,0.0,0.0,0.19024028453854913,0.6709819742281776,0.14095621857832788,0.0,0.0,0.1912388997695999,0.8042249477020739
,,493,21.66737557,32256,,672,,48.0,,65,,,,,,,,,,,,,,
0.003,-6.624616622924805,494,21.656857799999997,32640,0.013692215085029602,676,0.009999999776482582,48.0,4067,66,,,,,,,,,,,,,,
,,494,21.656857799999997,32640,,680,,48.0,,66,,,,,,,,,,,,,,
0.003,-6.483939170837402,493,21.684000419999997,33024,0.008747775107622147,684,0.009999999776482582,48.0,4115,66,0.8398826101257744,0.26657847212701175,1.0,0,0.6746857873902716,0.0,0.0,0.12170635413889162,0.6509137727498645,0.11700623695454443,0.0,0.0,0.12726120626615312,0.8530924622491105
,,493,21.684000419999997,33024,,688,,48.0,,66,,,,,,,,,,,,,,
0.003,-6.43443489074707,493,21.67130161,33408,0.006843741983175278,692,0.009999999776482582,48.0,4163,67,,,,,,,,,,,,,,
,,493,21.67130161,33408,,696,,48.0,,67,,,,,,,,,,,,,,
0.003,-6.791898727416992,492,21.648245770000003,33792,0.00601571798324585,700,0.009999999776482582,48.0,4211,68,0.8369321163472732,0.2911623953522665,0.9989035087719298,0,0.7553051706134744,0.007596714068284557,0.0,0.11437754288063118,0.6479256714817897,0.11546815516024375,0.0,0.0010741138560687433,0.12417396604680041,0.8610476302238551
,,492,21.648245770000003,33792,,704,,48.0,,68,,,,,,,,,,,,,,
0.003,-6.741796493530273,493,21.64770159,34176,0.007504643872380257,708,0.009999999776482582,48.0,4259,69,,,,,,,,,,,,,,
,,493,21.64770159,34176,,712,,48.0,,69,,,,,,,,,,,,,,
0.003,-6.546151161193848,492,21.656677769999998,34560,0.004217666108161211,716,0.009999999776482582,48.0,4307,70,0.826365002894245,0.2927320423038396,1.0,0,0.6777691806720915,0.0,0.0,0.1369089374790996,0.6588245304083234,0.15220754584930643,0.0,0.0,0.1272403591967756,0.8503975635269874
,,491,21.656677769999998,34560,,720,,48.0,,70,,,,,,,,,,,,,,
