time/fps,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,time/episodes,rollout/ep_rew_mean,train/actor_loss,time/time_elapsed,train/critic_loss,train/n_updates,train/ent_coef,eval/ep_b3_mean,eval/ep_pump_price_obj_std,eval/ep_b2_mean,eval/ep_b2_std,eval/ep_b1_std,eval/ep_pressure_obj_mean,eval/ep_b1_mean,eval/ep_pump_price_obj_mean,eval/ep_b3_std,eval/ep_pressure_obj_std
483,48.0,38400,0.003,796,21.54973126999999,-6.633396625518799,79,0.01335934642702341,4787,0.009999999776482582,0.8518253264031499,0.21766247136262584,0.5829867530223465,0.13743030538045184,0.12559923075226456,1.0,0.8489070031979333,0.6098460699722963,0.14523172832963002,0.0
483,48.0,38400,,800,21.54973126999999,,79,,,,,,,,,,,,,
484,48.0,38784,0.003,804,21.520112140000002,-6.954846382141113,80,0.009256791323423386,4835,0.009999999776482582,,,,,,,,,,
484,48.0,38784,,808,21.520112140000002,,80,,,,,,,,,,,,,
485,48.0,39168,0.003,812,21.514893139999998,-7.305270195007324,80,0.008502250537276268,4883,0.009999999776482582,,,,,,,,,,
485,48.0,39168,,816,21.514893139999998,,80,,,,,,,,,,,,,
484,48.0,39552,0.003,820,21.474464639999997,-7.284948825836182,81,0.009609556756913662,4931,0.009999999776482582,0.7991116439462574,0.21450285345312498,0.6104289066416067,0.1253435860627675,0.0905910306570777,0.9989035087719298,0.8773323226603397,0.6213648883422359,0.190384168170581,0.007596714068284557
484,48.0,39552,,824,21.474464639999997,,81,,,,,,,,,,,,,
485,48.0,39936,0.003,828,21.471374669999996,-7.3008270263671875,82,0.011615540832281113,4979,0.009999999776482582,,,,,,,,,,
485,48.0,39936,,832,21.471374669999996,,82,,,,,,,,,,,,,
484,48.0,40320,0.003,836,21.46349128,-7.37747049331665,83,0.005132263991981745,5027,0.009999999776482582,0.8183111758517626,0.2129577121529039,0.6208986315789679,0.11988495105985644,0.08091096552202552,0.9868421052631579,0.8806876700406859,0.6168319590682297,0.16023865784585423,0.054825494579590815
484,48.0,40320,,840,21.46349128,,83,,,,,,,,,,,,,
485,48.0,40704,0.003,844,21.46695844,-7.530563831329346,83,0.0098895113915205,5075,0.009999999776482582,,,,,,,,,,
485,48.0,40704,,848,21.46695844,,83,,,,,,,,,,,,,
484,48.0,41088,0.003,852,21.47526749,-7.51253080368042,84,0.013567440211772919,5123,0.009999999776482582,0.7875679010900566,0.21496377875825812,0.5889856764846109,0.1317862289501048,0.11779802829417982,1.0,0.8691515048811101,0.6303980034125772,0.18670723859090146,0.0
484,48.0,41088,,856,21.47526749,,84,,,,,,,,,,,,,
484,48.0,41472,0.003,860,21.47156328,-7.8780999183654785,85,0.00419207289814949,5171,0.009999999776482582,,,,,,,,,,
484,48.0,41472,,864,21.47156328,,85,,,,,,,,,,,,,
484,48.0,41856,0.003,868,21.47379752000001,-7.321198463439941,86,0.012914557009935379,5219,0.009999999776482582,0.8398610867669039,0.2190914465325531,0.6245792123117415,0.12301910689686511,0.11582356723477495,0.9945175438596491,0.8654563994695417,0.6031630123882614,0.13919127748305157,0.03798357034142275
483,48.0,41856,,872,21.47379752000001,,86,,,,,,,,,,,,,
484,48.0,42240,0.003,876,21.486422850000007,-7.337520122528076,87,0.007441143970936537,5267,0.009999999776482582,,,,,,,,,,
484,48.0,42240,,880,21.486422850000007,,87,,,,,,,,,,,,,
484,48.0,42624,0.003,884,21.50377994,-7.074099540710449,88,0.00863682571798563,5315,0.009999999776482582,0.8042149200384364,0.20975999116199376,0.6346896860661962,0.1269015677457758,0.13546527631833663,0.9989035087719298,0.8574158095238847,0.6082454479162268,0.1811270673889552,0.007596714068284557
484,48.0,42624,,888,21.50377994,,88,,,,,,,,,,,,,
482,48.0,43008,0.003,892,21.492467660000003,-7.341788291931152,89,0.009968348778784275,5363,0.009999999776482582,,,,,,,,,,
482,48.0,43008,,896,21.492467660000003,,89,,,,,,,,,,,,,
481,48.0,43392,0.003,900,21.538872199999997,-7.654296875,90,0.012147758156061172,5411,0.009999999776482582,0.8054600032877816,0.20820449222309886,0.6293486744154879,0.11157922706292425,0.1127856370502992,0.9945175438596491,0.8714044229980105,0.6237772805110301,0.17410220890560554,0.03798357034142275
481,48.0,43392,,904,21.538872199999997,,90,,,,,,,,,,,,,
482,48.0,43776,0.003,908,21.492853679999993,-7.679337501525879,90,0.00708894245326519,5459,0.009999999776482582,,,,,,,,,,
482,48.0,43776,,912,21.492853679999993,,90,,,,,,,,,,,,,
482,48.0,44160,0.003,916,21.5116578,-7.635276794433594,91,0.005729908123612404,5507,0.009999999776482582,0.7864276234853891,0.1992807498561609,0.5989890370431402,0.10972561488714509,0.11305858667574281,0.9956140350877193,0.8831178523711483,0.6195667784606423,0.17172836385092116,0.030386856273138196
482,48.0,44160,,920,21.5116578,,91,,,,,,,,,,,,,
483,48.0,44544,0.003,924,21.506823699999995,-7.700385093688965,92,0.01207782607525587,5555,0.009999999776482582,,,,,,,,,,
483,48.0,44544,,928,21.506823699999995,,92,,,,,,,,,,,,,
482,48.0,44928,0.003,932,21.485163939999993,-8.048579216003418,93,0.0038010086864233017,5603,0.009999999776482582,0.8043343415935079,0.22867893314638854,0.5750597123578294,0.15492596790869287,0.11897462706690767,1.0,0.8789218021554077,0.6168062524995251,0.17174927713338858,0.0
482,48.0,44928,,936,21.485163939999993,,93,,,,,,,,,,,,,
483,48.0,45312,0.003,940,21.518107450000002,-7.777951240539551,93,0.004235341679304838,5651,0.009999999776482582,,,,,,,,,,
483,48.0,45312,,944,21.518107450000002,,93,,,,,,,,,,,,,
483,48.0,45696,0.003,948,21.504555439999994,-7.770490646362305,94,0.012563440017402172,5699,0.009999999776482582,0.7777489725077289,0.21049881840288892,0.6133545720445057,0.12280159511607457,0.147106366703891,0.9989035087719298,0.8714082413445401,0.6205766212896177,0.18940035971748861,0.007596714068284557
483,48.0,45696,,952,21.504555439999994,,94,,,,,,,,,,,,,
484,48.0,46080,0.003,956,21.50965918,-7.9326300621032715,95,0.009163054637610912,5747,0.009999999776482582,,,,,,,,,,
484,48.0,46080,,960,21.50965918,,95,,,,,,,,,,,,,
483,48.0,46464,0.003,964,21.45442379,-7.847848892211914,96,0.005900552496314049,5795,0.009999999776482582,0.7994301796828864,0.22329438106483912,0.5861230563741964,0.12978368782303698,0.1378251551895726,0.9945175438596491,0.8765014740540744,0.6197497285752201,0.1705918620959916,0.03798357034142275
483,48.0,46464,,968,21.45442379,,96,,,,,,,,,,,,,
484,48.0,46848,0.003,972,21.437565749999997,-8.14948558807373,96,0.007111215498298407,5843,0.009999999776482582,,,,,,,,,,
484,48.0,46848,,976,21.437565749999997,,96,,,,,,,,,,,,,
484,48.0,47232,0.003,980,21.460098090000002,-7.755448818206787,97,0.008776010945439339,5891,0.009999999776482582,0.8026663633894814,0.20154917903433528,0.5814515453809784,0.11514921915996927,0.09052271890908581,1.0,0.8876943760643887,0.6112886129995753,0.1901193677025967,0.0
484,48.0,47232,,984,21.460098090000002,,97,,,,,,,,,,,,,
484,48.0,47616,0.003,988,21.462694309999996,-7.7829461097717285,98,0.007373590022325516,5939,0.009999999776482582,,,,,,,,,,
484,48.0,47616,,992,21.462694309999996,,98,,,,,,,,,,,,,
484,48.0,48000,0.003,996,21.448912120000003,-8.227166175842285,99,0.012710439041256905,5987,0.009999999776482582,0.8097485836324294,0.2009390373631158,0.5938702552283703,0.11677060738642077,0.10194955563314775,1.0,0.8732953827863524,0.6263699035750545,0.1781716199482272,0.0
484,48.0,48000,,1000,21.448912120000003,,99,,,,,,,,,,,,,
485,48.0,48384,0.003,1004,21.47267949,-8.237045288085938,99,0.008270489051938057,6035,0.009999999776482582,,,,,,,,,,
485,48.0,48384,,1008,21.47267949,,99,,,,,,,,,,,,,
485,48.0,48768,0.003,1012,21.471424000000003,-8.462724685668945,100,0.009272164665162563,6083,0.009999999776482582,,,,,,,,,,
485,48.0,48768,,1016,21.471424000000003,,100,,,,,,,,,,,,,
485,48.0,49152,0.003,1020,21.466706539999997,-7.735833644866943,101,0.007985337637364864,6131,0.009999999776482582,0.8159298589904348,0.18710160230233916,0.6276264559847158,0.1308080106442311,0.0956971532303957,0.9934210526315789,0.8855655280566416,0.6146959368745829,0.15169110747401585,0.038576974263939384
485,48.0,49152,,1024,21.466706539999997,,101,,,,,,,,,,,,,
486,48.0,49536,0.003,1028,21.462223159999997,-8.362082481384277,101,0.010251987725496292,6179,0.009999999776482582,,,,,,,,,,
486,48.0,49536,,1032,21.462223159999997,,101,,,,,,,,,,,,,
485,48.0,49920,0.003,1036,21.495890560000003,-8.063431739807129,102,0.009764539077877998,6227,0.009999999776482582,0.790907674628218,0.21337740322426937,0.6344088308046465,0.1240370371012087,0.09604079998778556,0.9978070175438596,0.8839105296763309,0.6342944286284605,0.1742858161928189,0.015193428136569096
485,48.0,49920,,1040,21.495890560000003,,102,,,,,,,,,,,,,
484,48.0,50304,0.003,1044,21.46974397,-8.262482643127441,103,0.0075599430128932,6275,0.009999999776482582,,,,,,,,,,
484,48.0,50304,,1048,21.46974397,,103,,,,,,,,,,,,,
484,48.0,50688,0.003,1052,21.442200090000007,-8.279438018798828,104,0.013616355136036873,6323,0.009999999776482582,0.8061025328435111,0.2048143282999252,0.6047609026932393,0.10244384849008903,0.1026607981539864,0.9901315789473685,0.875383082910042,0.6291711237910784,0.17129852546909474,0.0429592154794879
484,48.0,50688,,1056,21.442200090000007,,104,,,,,,,,,,,,,
485,48.0,51072,0.003,1060,21.439873609999996,-8.025405883789062,105,0.007908426225185394,6371,0.009999999776482582,,,,,,,,,,
484,48.0,51072,,1064,21.439873609999996,,105,,,,,,,,,,,,,
484,48.0,51456,0.003,1068,21.453793259999998,-8.482391357421875,106,0.00863015279173851,6419,0.009999999776482582,0.8032867936108444,0.2254682305611026,0.6448700961399242,0.11571268917460177,0.11896624002450774,0.9846491228070176,0.862464463433023,0.6243237771327047,0.17292699457712557,0.07750327874955294
484,48.0,51456,,1072,21.453793259999998,,106,,,,,,,,,,,,,
485,48.0,51840,0.003,1076,21.422172549999996,-8.154243469238281,106,0.00991828553378582,6467,0.009999999776482582,,,,,,,,,,
485,48.0,51840,,1080,21.422172549999996,,106,,,,,,,,,,,,,
484,48.0,52224,0.003,1084,21.402807499999998,-7.87894344329834,107,0.004796712193638086,6515,0.009999999776482582,0.8145945099804733,0.24012230174063437,0.6013440506180129,0.11782611436739257,0.15018721998657364,0.9890350877192983,0.8614372309028573,0.6124465089052354,0.17006634044713395,0.053142351716699704
484,48.0,52224,,1088,21.402807499999998,,107,,,,,,,,,,,,,
485,48.0,52608,0.003,1092,21.38195883,-8.412781715393066,108,0.009620945900678635,6563,0.009999999776482582,,,,,,,,,,
485,48.0,52608,,1096,21.38195883,,108,,,,,,,,,,,,,
485,48.0,52992,0.003,1100,21.379083410000003,-8.70742416381836,109,0.015859480947256088,6611,0.009999999776482582,0.8129015221540675,0.2314033004758528,0.5706954322896848,0.1348934281931534,0.14202667210481226,1.0,0.8578854734455523,0.612966932963552,0.19055317333769317,0.0
485,48.0,52992,,1104,21.379083410000003,,109,,,,,,,,,,,,,
486,48.0,53376,0.003,1108,21.362650759999998,-8.339007377624512,109,0.008880086243152618,6659,0.009999999776482582,,,,,,,,,,
485,48.0,53376,,1112,21.362650759999998,,109,,,,,,,,,,,,,
485,48.0,53760,0.003,1116,21.341205920000004,-8.406136512756348,110,0.005568395368754864,6707,0.009999999776482582,0.7927124175143135,0.21454145368563934,0.5993475900002079,0.10510842448230891,0.11767782466621549,0.9945175438596491,0.8712311912211307,0.6166255549142866,0.19181518218457827,0.03798357034142275
485,48.0,53760,,1120,21.341205920000004,,110,,,,,,,,,,,,,
486,48.0,54144,0.003,1124,21.348726779999993,-8.262771606445312,111,0.012029211968183517,6755,0.009999999776482582,,,,,,,,,,
486,48.0,54144,,1128,21.348726779999993,,111,,,,,,,,,,,,,
485,48.0,54528,0.003,1132,21.33209324,-8.571724891662598,112,0.014866476878523827,6803,0.009999999776482582,0.8230161183603822,0.24411987156571704,0.5673770781063711,0.11712748119617539,0.13186852740950614,0.9912280701754387,0.8564456155977158,0.6105786742242776,0.17955691978649155,0.04387830883397786
485,48.0,54528,,1136,21.33209324,,112,,,,,,,,,,,,,
486,48.0,54912,0.003,1140,21.308834649999994,-8.384300231933594,112,0.005303947255015373,6851,0.009999999776482582,,,,,,,,,,
486,48.0,54912,,1144,21.308834649999994,,112,,,,,,,,,,,,,
485,48.0,55296,0.003,1148,21.347882120000005,-8.398164749145508,113,0.0069752768613398075,6899,0.009999999776482582,0.8091579745879846,0.21800543157680297,0.5910811720443422,0.12882833439746735,0.1802320342688387,0.9879385964912281,0.8223008266172318,0.6308389459948416,0.18530223917900485,0.0534533641252242
485,48.0,55296,,1152,21.347882120000005,,113,,,,,,,,,,,,,
486,48.0,55680,0.003,1156,21.32950769,-8.407492637634277,114,0.011441143229603767,6947,0.009999999776482582,,,,,,,,,,
486,48.0,55680,,1160,21.32950769,,114,,,,,,,,,,,,,
486,48.0,56064,0.003,1164,21.32652318,-8.937935829162598,115,0.006399432197213173,6995,0.009999999776482582,0.7750996068685289,0.19003660103469683,0.5663695132843493,0.1129410306426082,0.12781860639879492,0.9956140350877193,0.872510092807858,0.6147672905953961,0.2030165372362496,0.030386856273138196
485,48.0,56064,,1168,21.32652318,,115,,,,,,,,,,,,,
486,48.0,56448,0.003,1172,21.332966149999994,-8.559938430786133,115,0.016313139349222183,7043,0.009999999776482582,,,,,,,,,,
486,48.0,56448,,1176,21.332966149999994,,115,,,,,,,,,,,,,
486,48.0,56832,0.003,1180,21.346795229999998,-8.422492980957031,116,0.008753885515034199,7091,0.009999999776482582,0.8463643214793488,0.18947457808331336,0.6002047169562912,0.09504412173914044,0.22495458898442675,0.981359649122807,0.7960333254527759,0.5963680924859959,0.16533220397097836,0.061884877951676756
486,48.0,56832,,1184,21.346795229999998,,116,,,,,,,,,,,,,
486,48.0,57216,0.003,1188,21.345593659999995,-8.306412696838379,117,0.015431689098477364,7139,0.009999999776482582,,,,,,,,,,
486,48.0,57216,,1192,21.345593659999995,,117,,,,,,,,,,,,,
485,48.0,57600,0.003,1196,21.34960009,-8.528047561645508,118,0.006138883531093597,7187,0.009999999776482582,0.8281189735707839,0.1909521784048443,0.5598665632144936,0.11209209179852248,0.1308919771438744,0.9824561403508772,0.8672851137624182,0.5977761750263165,0.17270731444606002,0.07854194769291073
485,48.0,57600,,1200,21.34960009,,118,,,,,,,,,,,,,
485,48.0,57984,0.003,1204,21.37367012,-8.230381965637207,119,0.010125435888767242,7235,0.009999999776482582,,,,,,,,,,
485,48.0,57984,,1208,21.37367012,,119,,,,,,,,,,,,,
486,48.0,58368,0.003,1212,21.388975750000004,-8.787900924682617,119,0.007443364709615707,7283,0.009999999776482582,,,,,,,,,,
486,48.0,58368,,1216,21.388975750000004,,119,,,,,,,,,,,,,
486,48.0,58752,0.003,1220,21.40787832,-8.689800262451172,120,0.011461574584245682,7331,0.009999999776482582,0.8435653165548082,0.19424013861721734,0.623137612548572,0.11019124100087312,0.08751810316108552,0.9978070175438596,0.879957511925766,0.6198484232740865,0.1322213709906072,0.015193428136569096
486,48.0,58752,,1224,21.40787832,,120,,,,,,,,,,,,,
486,48.0,59136,0.003,1228,21.412796719999992,-9.026105880737305,121,0.007529431954026222,7379,0.009999999776482582,,,,,,,,,,
486,48.0,59136,,1232,21.412796719999992,,121,,,,,,,,,,,,,
486,48.0,59520,0.003,1236,21.410626129999997,-8.719066619873047,122,0.012198124080896378,7427,0.009999999776482582,0.848580836363558,0.20730542772877905,0.654253628605645,0.1303189765819723,0.17810542808259114,0.9725877192982456,0.7887941564487638,0.619131526400908,0.17375090050871045,0.08123928373383782
486,48.0,59520,,1240,21.410626129999997,,122,,,,,,,,,,,,,
487,48.0,59904,0.003,1244,21.407213430000006,-8.950541496276855,122,0.010295264422893524,7475,0.009999999776482582,,,,,,,,,,
487,48.0,59904,,1248,21.407213430000006,,122,,,,,,,,,,,,,
486,48.0,60288,0.003,1252,21.42055973,-9.130502700805664,123,0.012795161455869675,7523,0.009999999776482582,0.8261617924138858,0.2035883933718972,0.6213392564826272,0.10199372129746656,0.14937376053721377,0.9912280701754387,0.8393368808245859,0.6145593249805706,0.16603990822855086,0.04251388137335975
486,48.0,60288,,1256,21.42055973,,123,,,,,,,,,,,,,
487,48.0,60672,0.003,1260,21.426365969999996,-8.572998046875,124,0.006894657388329506,7571,0.009999999776482582,,,,,,,,,,
487,48.0,60672,,1264,21.426365969999996,,124,,,,,,,,,,,,,
486,48.0,61056,0.003,1268,21.429026849999996,-8.90066909790039,125,0.010085162706673145,7619,0.009999999776482582,0.833256727908912,0.1994986787336584,0.5809587335697649,0.12730765632701105,0.11864350059631987,0.9923245614035087,0.8539534955263824,0.6263718031859647,0.15588360873474763,0.04060830457074043
486,48.0,61056,,1272,21.429026849999996,,125,,,,,,,,,,,,,
487,48.0,61440,0.003,1276,21.381699739999995,-8.491997718811035,126,0.009279490448534489,7667,0.009999999776482582,,,,,,,,,,
487,48.0,61440,,1280,21.381699739999995,,126,,,,,,,,,,,,,
486,48.0,61824,0.003,1284,21.384095509999998,-8.768223762512207,126,0.008886046707630157,7715,0.009999999776482582,0.7902219870521965,0.20007353979329537,0.5710370824642734,0.10586396148746999,0.09771877898053503,0.9923245614035089,0.8977512695006649,0.6045778401166796,0.17409231669315398,0.039130020743774016
486,48.0,61824,,1288,21.384095509999998,,126,,,,,,,,,,,,,
487,48.0,62208,0.003,1292,21.377461699999998,-8.669042587280273,127,0.011633332818746567,7763,0.009999999776482582,,,,,,,,,,
487,48.0,62208,,1296,21.377461699999998,,127,,,,,,,,,,,,,
487,48.0,62592,0.003,1300,21.380210789999996,-9.047809600830078,128,0.008716508746147156,7811,0.009999999776482582,0.8030578868382698,0.20593403081794048,0.6258508682848646,0.09237014085816994,0.0984942747467067,0.9879385964912281,0.8839700090297101,0.6228491035224357,0.17159041236593828,0.0534533641252242
487,48.0,62592,,1304,21.380210789999996,,128,,,,,,,,,,,,,
487,48.0,62976,0.003,1308,21.38706243,-8.698753356933594,129,0.013045426458120346,7859,0.009999999776482582,,,,,,,,,,
487,48.0,62976,,1312,21.38706243,,129,,,,,,,,,,,,,
487,48.0,63360,0.003,1316,21.373972299999995,-8.977921485900879,130,0.010998872108757496,7907,0.009999999776482582,0.7917313414829985,0.16257386522608921,0.6393632813973493,0.10900626829983136,0.0958994498332632,0.9956140350877193,0.8936543649211909,0.6074862873101784,0.17391867858265403,0.030386856273138196
487,48.0,63360,,1320,21.373972299999995,,130,,,,,,,,,,,,,
487,48.0,63744,0.003,1324,21.36364147,-8.616536140441895,130,0.008480668067932129,7955,0.009999999776482582,,,,,,,,,,
487,48.0,63744,,1328,21.36364147,,130,,,,,,,,,,,,,
487,48.0,64128,0.003,1332,21.361572020000004,-8.87564468383789,131,0.00643009040504694,8003,0.009999999776482582,0.8381563039111498,0.21076167081453206,0.5957082465584588,0.11940396689739628,0.15228859802929093,0.9989035087719298,0.837895243960566,0.6267485812662094,0.15291980474959477,0.007596714068284557
487,48.0,64128,,1336,21.361572020000004,,131,,,,,,,,,,,,,
487,48.0,64512,0.003,1340,21.391018439999996,-8.97736930847168,132,0.00343280378729105,8051,0.009999999776482582,,,,,,,,,,
487,48.0,64512,,1344,21.391018439999996,,132,,,,,,,,,,,,,
487,48.0,64896,0.003,1348,21.363903339999997,-8.605274200439453,133,0.010293792001903057,8099,0.009999999776482582,0.7986581128123722,0.20151393500639067,0.5824201372802664,0.133585630628119,0.11029437484588364,0.9945175438596491,0.8853389203203655,0.6217793303227872,0.16967078436067157,0.03798357034142275
487,48.0,64896,,1352,21.363903339999997,,133,,,,,,,,,,,,,
486,48.0,65280,0.003,1356,21.35225899,-8.763208389282227,134,0.01195649802684784,8147,0.009999999776482582,,,,,,,,,,
486,48.0,65280,,1360,21.35225899,,134,,,,,,,,,,,,,
486,48.0,65664,0.003,1364,21.371706680000003,-8.971052169799805,135,0.01536295935511589,8195,0.009999999776482582,0.8247192043083922,0.21210356393737184,0.6090604916508507,0.1283569400426986,0.1696729912941424,0.9846491228070176,0.8322613581974366,0.6311920452707968,0.15675297161197008,0.06040894538803211
486,48.0,65664,,1368,21.371706680000003,,135,,,,,,,,,,,,,
486,48.0,66048,0.003,1372,21.42029796,-9.041711807250977,135,0.007016600109636784,8243,0.009999999776482582,,,,,,,,,,
486,48.0,66048,,1376,21.42029796,,135,,,,,,,,,,,,,
486,48.0,66432,0.003,1380,21.446563289999993,-8.156611442565918,136,0.011331954970955849,8291,0.009999999776482582,0.8454678098419142,0.2004185049524022,0.6191922959613964,0.1141432304728721,0.14435395266159948,0.9835526315789473,0.8490545806491332,0.6326722541684328,0.11674109000923644,0.06437448089343181
486,48.0,66432,,1384,21.446563289999993,,136,,,,,,,,,,,,,
487,48.0,66816,0.003,1388,21.463122009999996,-9.240472793579102,137,0.004488305654376745,8339,0.009999999776482582,,,,,,,,,,
487,48.0,66816,,1392,21.463122009999996,,137,,,,,,,,,,,,,
486,48.0,67200,0.003,1396,21.4387907,-9.271415710449219,138,0.012811340391635895,8387,0.009999999776482582,0.8207579842288534,0.2014444579381122,0.6131167361312173,0.12584938714618604,0.11577964264156373,0.9835526315789473,0.8728086980893375,0.6137307508092733,0.15449012422821728,0.06437448089343181
486,48.0,67200,,1400,21.4387907,,138,,,,,,,,,,,,,
487,48.0,67584,0.003,1404,21.45928368000001,-8.885049819946289,138,0.007137554697692394,8435,0.009999999776482582,,,,,,,,,,
487,48.0,67584,,1408,21.45928368000001,,138,,,,,,,,,,,,,
487,48.0,67968,0.003,1412,21.446551480000004,-9.130542755126953,139,0.005234867800027132,8483,0.009999999776482582,,,,,,,,,,
487,48.0,67968,,1416,21.446551480000004,,139,,,,,,,,,,,,,
487,48.0,68352,0.003,1420,21.442123859999995,-8.311975479125977,140,0.015215341001749039,8531,0.009999999776482582,0.820149452432651,0.21287265238775493,0.6218581337699275,0.13051228934920053,0.13620471350827243,0.9978070175438596,0.8587402198651086,0.6277926349691939,0.14852500749559772,0.015193428136569096
487,48.0,68352,,1424,21.442123859999995,,140,,,,,,,,,,,,,
487,48.0,68736,0.003,1428,21.43122522,-9.317194938659668,140,0.008016005158424377,8579,0.009999999776482582,,,,,,,,,,
487,48.0,68736,,1432,21.43122522,,140,,,,,,,,,,,,,
487,48.0,69120,0.003,1436,21.44171315,-8.971428871154785,141,0.007357749156653881,8627,0.009999999776482582,0.8308997267015993,0.21926110486982833,0.5863261330482101,0.14527653536486407,0.13171483376904322,0.9890350877192983,0.8555563015252431,0.6196414541303082,0.1584842916046858,0.0531423517166997
487,48.0,69120,,1440,21.44171315,,141,,,,,,,,,,,,,
487,48.0,69504,0.003,1444,21.455287569999996,-9.060023307800293,142,0.013972951099276543,8675,0.009999999776482582,,,,,,,,,,
487,48.0,69504,,1448,21.455287569999996,,142,,,,,,,,,,,,,
487,48.0,69888,0.003,1452,21.499289599999997,-9.143658638000488,143,0.015859119594097137,8723,0.009999999776482582,0.8326605950952443,0.19513580415360016,0.6239038284325277,0.1150521322193303,0.13270646809783165,0.9945175438596491,0.8654467970396262,0.6022882951340706,0.14842995161313807,0.03798357034142275
487,48.0,69888,,1456,21.499289599999997,,143,,,,,,,,,,,,,
487,48.0,70272,0.003,1460,21.465187379999996,-9.103760719299316,144,0.004765255842357874,8771,0.009999999776482582,,,,,,,,,,
487,48.0,70272,,1464,21.465187379999996,,144,,,,,,,,,,,,,
487,48.0,70656,0.003,1468,21.43007658,-8.951972007751465,144,0.012980291619896889,8819,0.009999999776482582,0.8445526827007791,0.21639305268860567,0.5998749877106577,0.13053580884764585,0.16436401302910764,0.9890350877192983,0.8165544906096269,0.644513579469901,0.1374180893194762,0.0531423517166997
487,48.0,70656,,1472,21.43007658,,144,,,,,,,,,,,,,
488,48.0,71040,0.003,1476,21.41308045,-9.20512866973877,145,0.01038215309381485,8867,0.009999999776482582,,,,,,,,,,
487,48.0,71040,,1480,21.41308045,,145,,,,,,,,,,,,,
487,48.0,71424,0.003,1484,21.42019362,-9.38473129272461,146,0.006547080352902412,8915,0.009999999776482582,0.8451679400904705,0.20840296859304597,0.5898328117559557,0.12575385733666827,0.12913250874297127,1.0,0.8646802910391852,0.5971544917567158,0.14767469620035142,0.0
487,48.0,71424,,1488,21.42019362,,146,,,,,,,,,,,,,
488,48.0,71808,0.003,1492,21.384647310000002,-9.03682804107666,147,0.00762892235070467,8963,0.009999999776482582,,,,,,,,,,
488,48.0,71808,,1496,21.384647310000002,,147,,,,,,,,,,,,,
487,48.0,72192,0.003,1500,21.389963809999998,-9.292499542236328,148,0.009306812658905983,9011,0.009999999776482582,0.8205139421339804,0.2283016957090397,0.6124983184789315,0.10302305432374771,0.16463454594249166,0.9638157894736842,0.8335493415857536,0.6332384624654505,0.16092048765780317,0.16182355432242115
487,48.0,72192,,1504,21.389963809999998,,148,,,,,,,,,,,,,
486,48.0,72576,0.003,1508,21.404839740000003,-8.751668930053711,149,0.01009293645620346,9059,0.009999999776482582,,,,,,,,,,
486,48.0,72576,,1512,21.404839740000003,,149,,,,,,,,,,,,,
486,48.0,72960,0.003,1516,21.416378440000003,-9.292742729187012,150,0.004278803244233131,9107,0.009999999776482582,0.8057068249053752,0.19580891856220808,0.6209293814935652,0.12312775104412035,0.10368534970179157,0.9835526315789473,0.8872240546669966,0.611980797812922,0.15243236684191624,0.06437448089343181
486,48.0,72960,,1520,21.416378440000003,,150,,,,,,,,,,,,,
486,48.0,73344,0.003,1524,21.39699224,-9.018335342407227,150,0.011374874971807003,9155,0.009999999776482582,,,,,,,,,,
486,48.0,73344,,1528,21.39699224,,150,,,,,,,,,,,,,
486,48.0,73728,0.003,1532,21.378652779999996,-9.307624816894531,151,0.011728452518582344,9203,0.009999999776482582,0.7905639443731688,0.21201729512692516,0.5974271630135525,0.10564473288015412,0.11357391884809219,0.9692982456140351,0.8785038543862427,0.596385241704491,0.19644635865514964,0.12975594163240392
486,48.0,73728,,1536,21.378652779999996,,151,,,,,,,,,,,,,
486,48.0,74112,0.003,1540,21.358656720000003,-9.10770320892334,152,0.006631362717598677,9251,0.009999999776482582,,,,,,,,,,
486,48.0,74112,,1544,21.358656720000003,,152,,,,,,,,,,,,,
486,48.0,74496,0.003,1548,21.359069360000003,-9.320591926574707,153,0.007697064895182848,9299,0.009999999776482582,0.8022462801926857,0.19397125294196685,0.5997428959110969,0.1245406140630099,0.10880031276008467,0.9890350877192983,0.8747322354653131,0.6115981316760221,0.1870426478786818,0.0531423517166997
486,48.0,74496,,1552,21.359069360000003,,153,,,,,,,,,,,,,
486,48.0,74880,0.003,1556,21.38458704,-8.869348526000977,153,0.012244763784110546,9347,0.009999999776482582,,,,,,,,,,
486,48.0,74880,,1560,21.38458704,,153,,,,,,,,,,,,,
485,48.0,75264,0.003,1564,21.40731386,-9.176854133605957,154,0.01305926963686943,9395,0.009999999776482582,0.7916426065886157,0.21190290653343294,0.623290631052345,0.127075309775573,0.09222211352557781,0.9890350877192983,0.8852629018944824,0.6255087090479036,0.17061605692951196,0.0531423517166997
485,48.0,75264,,1568,21.40731386,,154,,,,,,,,,,,,,
486,48.0,75648,0.003,1572,21.417514469999997,-9.231070518493652,155,0.013561640866100788,9443,0.009999999776482582,,,,,,,,,,
486,48.0,75648,,1576,21.417514469999997,,155,,,,,,,,,,,,,
485,48.0,76032,0.003,1580,21.421094140000008,-8.91322135925293,156,0.009355468675494194,9491,0.009999999776482582,0.8029437853018498,0.22820648011055705,0.6219389351644484,0.14157787639536104,0.11604516573257172,0.9945175438596491,0.863237842213933,0.6183178132609789,0.19066291350357337,0.03798357034142275
485,48.0,76032,,1584,21.421094140000008,,156,,,,,,,,,,,,,
